,p_steam,Theta,CAH,k_coat,delta_coat,N_s,alpha,bond
6474,3586.0595703125,62.6904296875,65.01220703125,5.181347656250001,1.9226708984374998e-05,583496.5102539062,33574.30974764205,2.2502636373912672
6475,3586.0595703125,115.8154296875,24.94482421875,3.5065429687500003,1.4110009765625e-05,583496.5102539062,38637.46410574868,0.20736239564383727
6476,4253.1494140625,62.6904296875,24.94482421875,3.5065429687500003,1.4110009765625e-05,583496.5102539062,37090.10523014763,0.9043503180739332
6477,4253.1494140625,115.8154296875,65.01220703125,3.5065429687500003,1.4110009765625e-05,583496.5102539062,33416.666155227664,0.515972681552726
6478,4253.1494140625,115.8154296875,24.94482421875,5.181347656250001,1.4110009765625e-05,583496.5102539062,49692.29505978768,0.20736239564383713
6479,4253.1494140625,115.8154296875,24.94482421875,3.5065429687500003,1.9226708984374998e-05,583496.5102539062,31751.851324103864,0.20736239564383713
6480,4253.1494140625,115.8154296875,24.94482421875,3.5065429687500003,1.4110009765625e-05,604004.3022460938,38771.855721847045,0.20736239564383713
6481,4253.1494140625,115.8154296875,24.94482421875,3.5065429687500003,1.4110009765625e-05,583496.5102539062,38751.1358265742,0.20736239564383713
6482,1111.0595703125,147.6904296875,20.51220703125,0.28134765625,4.4176708984375005e-05,104004.80224609375,1328.0001481829981,0.04941550186998517
6483,1778.1494140625,147.6904296875,20.51220703125,0.28134765625,4.4176708984375005e-05,104004.80224609375,1333.5385757540612,0.04941550186998514
6484,1111.0595703125,30.8154296875,20.51220703125,0.28134765625,4.4176708984375005e-05,104004.80224609375,1137.5162229657903,3.132225033026368
6485,1111.0595703125,147.6904296875,69.44482421875,0.28134765625,4.4176708984375005e-05,104004.80224609375,1187.893864578205,0.15831712641406984
6486,1111.0595703125,147.6904296875,20.51220703125,8.40654296875,4.4176708984375005e-05,104004.80224609375,15120.502572006999,0.04941550186998517
6487,1111.0595703125,147.6904296875,20.51220703125,0.28134765625,3.9060009765625004e-05,104004.80224609375,1467.2767285711525,0.04941550186998517
6488,1111.0595703125,147.6904296875,20.51220703125,0.28134765625,4.4176708984375005e-05,83497.01025390625,1325.6508461360531,0.04941550186998517
6489,1111.0595703125,30.8154296875,69.44482421875,8.40654296875,3.9060009765625004e-05,83497.01025390625,11205.117869020152,10.060320493070762
6490,1778.1494140625,147.6904296875,69.44482421875,8.40654296875,3.9060009765625004e-05,83497.01025390625,13663.136677927447,0.15831712641406984
6491,1778.1494140625,30.8154296875,20.51220703125,8.40654296875,3.9060009765625004e-05,83497.01025390625,13654.319858848343,3.132225033026367
6492,1778.1494140625,30.8154296875,69.44482421875,0.28134765625,3.9060009765625004e-05,83497.01025390625,1099.3617571293607,10.06032049307076
6493,1778.1494140625,30.8154296875,69.44482421875,8.40654296875,4.4176708984375005e-05,83497.01025390625,10451.209504954728,10.06032049307076
6494,1778.1494140625,30.8154296875,69.44482421875,8.40654296875,3.9060009765625004e-05,104004.80224609375,11350.008784708263,10.06032049307076
6495,1778.1494140625,30.8154296875,69.44482421875,8.40654296875,3.9060009765625004e-05,83497.01025390625,11319.980798474751,10.06032049307076
6496,801.6845703125,30.8154296875,59.44970703125,3.3438476562500004,1.6107958984375e-05,166504.73974609375,11205.317258245408,8.722731276944202
