,p_steam,Theta,CAH,N_s,alpha,bond
5000,1536.4501953125,71.9873046875,39.28564453125,906738.3745117188,669221.8929655307,1.053865526234608
5001,3455.5419921875,71.9873046875,39.28564453125,906738.3745117188,880083.4805857246,1.053865526234608
5002,1536.4501953125,103.6962890625,39.28564453125,906738.3745117188,807381.130846571,0.4493923534056057
5003,1536.4501953125,71.9873046875,50.84521484375,906738.3745117188,642523.2342662994,1.3458517451301542
5004,1536.4501953125,71.9873046875,39.28564453125,50293.91845703125,448731.37582962686,1.053865526234608
5005,1536.4501953125,103.6962890625,50.84521484375,50293.91845703125,435067.8301931366,0.5739019524056804
5006,3455.5419921875,71.9873046875,50.84521484375,50293.91845703125,507461.1406218996,1.3458517451301542
5007,3455.5419921875,103.6962890625,39.28564453125,50293.91845703125,498382.44039341505,0.4493923534056057
5008,3455.5419921875,103.6962890625,50.84521484375,906738.3745117188,951532.3306972416,0.5739019524056806
5009,3455.5419921875,103.6962890625,50.84521484375,50293.91845703125,478511.2974533985,0.5739019524056806
5010,4011.4501953125,156.9873046875,83.78564453125,406738.87451171875,361784.6007291029,0.10799327309702639
5011,980.5419921875,156.9873046875,83.78564453125,406738.87451171875,322756.9895363616,0.10799327309702644
5012,4011.4501953125,18.6962890625,83.78564453125,406738.87451171875,148749.15934775714,37.965295836673704
5013,4011.4501953125,156.9873046875,6.34521484375,406738.87451171875,556404.5773894194,0.008114564632416757
5014,4011.4501953125,156.9873046875,83.78564453125,550293.4184570312,395195.80566118675,0.10799327309702639
5015,4011.4501953125,18.6962890625,6.34521484375,550293.4184570312,234508.87458078112,2.6468412760569033
5016,980.5419921875,156.9873046875,6.34521484375,550293.4184570312,536439.430959647,0.008114564632416759
5017,980.5419921875,18.6962890625,83.78564453125,550293.4184570312,79150.97114903771,37.96529583667371
5018,980.5419921875,18.6962890625,6.34521484375,406738.87451171875,122180.67208447804,2.6468412760569033
5019,980.5419921875,18.6962890625,6.34521484375,550293.4184570312,123184.73560000976,2.6468412760569033
5020,2773.9501953125,29.4873046875,17.03564453125,656738.6245117188,329634.0734939151,2.8460719028403916
5021,2218.0419921875,29.4873046875,17.03564453125,656738.6245117188,299654.721072868,2.846071902840391
5022,2773.9501953125,61.1962890625,17.03564453125,656738.6245117188,794321.3262001948,0.6518861968979576
5023,2773.9501953125,29.4873046875,73.09521484375,656738.6245117188,260945.1497815803,11.59036254762248
5024,2773.9501953125,29.4873046875,17.03564453125,800293.1684570312,332681.4938433651,2.8460719028403916
5025,2773.9501953125,61.1962890625,73.09521484375,800293.1684570312,642027.7578004807,2.620846546423967
5026,2218.0419921875,29.4873046875,73.09521484375,800293.1684570312,239267.5210955974,11.590362547622476
5027,2218.0419921875,61.1962890625,17.03564453125,800293.1684570312,747445.0926926207,0.6518861968979573
5028,2218.0419921875,61.1962890625,73.09521484375,656738.6245117188,582698.68631875,2.620846546423967
5029,2218.0419921875,61.1962890625,73.09521484375,800293.1684570312,592913.0651344924,2.620846546423967
5030,298.9501953125,114.4873046875,61.53564453125,156739.12451171875,351678.9336225441,0.5101436482836872
5031,4693.0419921875,114.4873046875,61.53564453125,156739.12451171875,606963.1159071544,0.5101436482836872
5032,298.9501953125,146.1962890625,61.53564453125,156739.12451171875,277818.7968836618,0.15432549851561564
5033,298.9501953125,114.4873046875,28.59521484375,156739.12451171875,396961.77458970866,0.24627461023241315
5034,298.9501953125,114.4873046875,61.53564453125,300293.66845703125,385258.43395310576,0.5101436482836872
5035,298.9501953125,146.1962890625,28.59521484375,300293.66845703125,359592.6065002625,0.07450147056368128
5036,4693.0419921875,114.4873046875,28.59521484375,300293.66845703125,818675.1225198433,0.24627461023241312
5037,4693.0419921875,146.1962890625,61.53564453125,300293.66845703125,467035.6966363233,0.15432549851561558
5038,4693.0419921875,146.1962890625,28.59521484375,156739.12451171875,430912.014296389,0.07450147056368127
5039,4693.0419921875,146.1962890625,28.59521484375,300293.66845703125,527204.631324871,0.07450147056368127
5040,221.6064453125,74.6435546875,85.17626953125,359863.92138671875,259242.74405124743,1.9635697798744791
5041,903.1982421875,74.6435546875,85.17626953125,359863.92138671875,462733.4490685824,1.9635697798744793
5042,221.6064453125,164.7900390625,85.17626953125,359863.92138671875,190435.95020390692,0.058564563517492854
5043,221.6064453125,74.6435546875,77.26708984375,359863.92138671875,262740.24997764966,1.8115660563020484
5044,221.6064453125,74.6435546875,85.17626953125,409668.55908203125,261332.12653405938,1.9635697798744791
5045,221.6064453125,164.7900390625,77.26708984375,409668.55908203125,200558.3585618393,0.05140681113680333
5046,903.1982421875,74.6435546875,77.26708984375,409668.55908203125,475090.53552686074,1.8115660563020488
5047,903.1982421875,164.7900390625,85.17626953125,409668.55908203125,238528.7355142541,0.05856456351749288
5048,903.1982421875,164.7900390625,77.26708984375,359863.92138671875,234948.63222904818,0.05140681113680334
5049,903.1982421875,164.7900390625,77.26708984375,409668.55908203125,243758.64196963707,0.05140681113680334
5050,2696.6064453125,159.6435546875,40.67626953125,859863.4213867188,454075.76846121036,0.04027674198950357
5051,3378.1982421875,159.6435546875,40.67626953125,859863.4213867188,461178.30600774824,0.04027674198950356
5052,2696.6064453125,79.7900390625,40.67626953125,859863.4213867188,861724.3312555547,0.8724840758676573
5053,2696.6064453125,159.6435546875,32.76708984375,859863.4213867188,470129.04954967264,0.032687026748424254
5054,2696.6064453125,159.6435546875,40.67626953125,909668.0590820312,460913.6932317444,0.04027674198950357
5055,2696.6064453125,79.7900390625,32.76708984375,909668.0590820312,898138.3600574876,0.7080739135477389
5056,3378.1982421875,159.6435546875,32.76708984375,909668.0590820312,484805.11303016316,0.03268702674842426
5057,3378.1982421875,79.7900390625,40.67626953125,909668.0590820312,927269.8319098573,0.8724840758676576
5058,3378.1982421875,79.7900390625,32.76708984375,859863.4213867188,953235.8602988281,0.7080739135477393
5059,3378.1982421875,79.7900390625,32.76708984375,909668.0590820312,960073.7316389257,0.7080739135477393
5060,3934.1064453125,32.1435546875,62.92626953125,109864.17138671875,300790.00516231236,8.437704605138675
5061,4615.6982421875,32.1435546875,62.92626953125,109864.17138671875,317787.03604864434,8.437704605138677
5062,3934.1064453125,37.2900390625,62.92626953125,109864.17138671875,356829.00300039846,6.26421989292587
5063,3934.1064453125,32.1435546875,55.01708984375,109864.17138671875,306974.1650658092,7.46664557948865
5064,3934.1064453125,32.1435546875,62.92626953125,659668.3090820312,346804.7465926028,8.437704605138675
5065,3934.1064453125,37.2900390625,55.01708984375,659668.3090820312,429130.55957827665,5.543297847138974
5066,4615.6982421875,32.1435546875,55.01708984375,659668.3090820312,376803.33782887436,7.466645579488654
5067,4615.6982421875,37.2900390625,62.92626953125,659668.3090820312,446633.87617452483,6.26421989292587
5068,4615.6982421875,37.2900390625,55.01708984375,109864.17138671875,383375.8420054626,5.543297847138974
5069,4615.6982421875,37.2900390625,55.01708984375,659668.3090820312,455819.2478386818,5.543297847138974
5070,1459.1064453125,117.1435546875,18.42626953125,609863.6713867188,826260.8843170169,0.14792875649457446
5071,2140.6982421875,117.1435546875,18.42626953125,609863.6713867188,898737.2062445291,0.1479287564945745
5072,1459.1064453125,122.2900390625,18.42626953125,609863.6713867188,803913.6947532818,0.12667205805072138
5073,1459.1064453125,117.1435546875,10.51708984375,609863.6713867188,906629.703086596,0.08467867751053447
5074,1459.1064453125,117.1435546875,18.42626953125,159668.80908203125,624120.3983139829,0.14792875649457446
5075,1459.1064453125,122.2900390625,10.51708984375,159668.80908203125,657319.3904908539,0.07251073156736872
5076,2140.6982421875,117.1435546875,10.51708984375,159668.80908203125,726482.504213859,0.08467867751053448
5077,2140.6982421875,122.2900390625,18.42626953125,159668.80908203125,632389.4162814977,0.1266720580507214
5078,2140.6982421875,122.2900390625,10.51708984375,609863.6713867188,953834.2202174173,0.07251073156736873
5079,2140.6982421875,122.2900390625,10.51708984375,159668.80908203125,693867.5080316298,0.07251073156736873
5080,2077.8564453125,10.8935546875,29.55126953125,734863.5463867188,59322.98208874702,36.786297093167825
5081,1521.9482421875,10.8935546875,29.55126953125,734863.5463867188,51090.203755521536,36.786297093167825
5082,2077.8564453125,143.5400390625,29.55126953125,734863.5463867188,652512.1220826608,0.08837884239136796
5083,2077.8564453125,10.8935546875,66.14208984375,734863.5463867188,49874.68145437088,104.45511492372597
5084,2077.8564453125,10.8935546875,29.55126953125,534668.4340820312,58945.76107045145,36.786297093167825
5085,2077.8564453125,143.5400390625,66.14208984375,534668.4340820312,532365.9971129972,0.18909763486333114
5086,1521.9482421875,10.8935546875,66.14208984375,534668.4340820312,42704.5777851814,104.45511492372599
5087,1521.9482421875,143.5400390625,29.55126953125,534668.4340820312,579704.173904049,0.08837884239136799
5088,1521.9482421875,143.5400390625,66.14208984375,734863.5463867188,549407.8493183014,0.1890976348633312
5089,1521.9482421875,143.5400390625,66.14208984375,534668.4340820312,510768.46028831665,0.1890976348633312
5090,4552.8564453125,95.8935546875,74.05126953125,234864.04638671875,728805.8565452511,0.9865270182299144
5091,3996.9482421875,95.8935546875,74.05126953125,234864.04638671875,714405.7694877458,0.9865270182299142
5092,4552.8564453125,58.5400390625,74.05126953125,234864.04638671875,619375.9739368609,2.9033159655298078
5093,4552.8564453125,95.8935546875,21.64208984375,234864.04638671875,884856.3507159625,0.3075741927153095
5094,4552.8564453125,95.8935546875,74.05126953125,34668.93408203125,435993.909407567,0.9865270182299144
5095,4552.8564453125,58.5400390625,21.64208984375,34668.93408203125,520275.33916194283,0.9051805452805007
5096,3996.9482421875,95.8935546875,21.64208984375,34668.93408203125,523774.81356501044,0.30757419271530945
5097,3996.9482421875,58.5400390625,74.05126953125,34668.93408203125,418949.1784653529,2.9033159655298078
5098,3996.9482421875,58.5400390625,21.64208984375,234864.04638671875,725868.4460048522,0.9051805452805005
5099,3996.9482421875,58.5400390625,21.64208984375,34668.93408203125,508605.69318191626,0.9051805452805005
5100,3315.3564453125,53.3935546875,7.30126953125,984863.2963867188,879490.204718463,0.3704265028761466
5101,2759.4482421875,53.3935546875,7.30126953125,984863.2963867188,822128.3002168348,0.37042650287614676
5102,3315.3564453125,16.0400390625,7.30126953125,984863.2963867188,170629.3427347223,4.137426122286009
5103,3315.3564453125,53.3935546875,88.39208984375,984863.2963867188,590508.6571789539,4.055598908318485
5104,3315.3564453125,53.3935546875,7.30126953125,284668.68408203125,778621.5861953429,0.3704265028761466
5105,3315.3564453125,16.0400390625,88.39208984375,284668.68408203125,105251.18828515313,59.212778568157624
5106,2759.4482421875,53.3935546875,88.39208984375,284668.68408203125,492346.0558674164,4.055598908318489
5107,2759.4482421875,16.0400390625,7.30126953125,284668.68408203125,151091.5377744435,4.137426122286011
5108,2759.4482421875,16.0400390625,88.39208984375,984863.2963867188,100885.93286133201,59.21277856815767
5109,2759.4482421875,16.0400390625,88.39208984375,284668.68408203125,97071.71798899089,59.21277856815767
5110,840.3564453125,138.3935546875,51.80126953125,484863.79638671875,501892.34266216005,0.19232232188756132
5111,284.4482421875,138.3935546875,51.80126953125,484863.79638671875,379240.39778629004,0.19232232188756132
5112,840.3564453125,101.0400390625,51.80126953125,484863.79638671875,589806.2451144359,0.6260319707846029
5113,840.3564453125,138.3935546875,43.89208984375,484863.79638671875,515090.82429521024,0.16454973136418388
5114,840.3564453125,138.3935546875,51.80126953125,784668.1840820312,550174.2724338747,0.19232232188756132
5115,840.3564453125,101.0400390625,43.89208984375,784668.1840820312,641184.9795514118,0.5356288942800017
5116,284.4482421875,138.3935546875,43.89208984375,784668.1840820312,415754.6588035905,0.1645497313641839
5117,284.4482421875,101.0400390625,51.80126953125,784668.1840820312,413512.58373379434,0.6260319707846029
5118,284.4482421875,101.0400390625,43.89208984375,484863.79638671875,408025.9951338172,0.5356288942800017
5119,284.4482421875,101.0400390625,43.89208984375,784668.1840820312,424382.56168851344,0.5356288942800017
5120,1149.7314453125,42.7685546875,1.73876953125,172364.10888671875,499872.6894916775,0.13824520427407186
5121,3687.5732421875,42.7685546875,1.73876953125,172364.10888671875,769907.21424173,0.13824520427407183
5122,1149.7314453125,111.6650390625,1.73876953125,172364.10888671875,926651.0099965791,0.01637356192887688
5123,1149.7314453125,42.7685546875,60.57958984375,172364.10888671875,279281.86003783776,4.595469575320202
5124,1149.7314453125,42.7685546875,1.73876953125,597168.3715820312,542420.6486460783,0.13824520427407186
5125,1149.7314453125,111.6650390625,60.57958984375,597168.3715820312,651268.4911541948,0.5442807660409187
5126,3687.5732421875,42.7685546875,60.57958984375,597168.3715820312,484698.29674495745,4.5954695753202
5127,3687.5732421875,111.6650390625,1.73876953125,597168.3715820312,1508405.8817261471,0.016373561928876876
5128,3687.5732421875,111.6650390625,60.57958984375,172364.10888671875,623799.3789998636,0.5442807660409187
5129,3687.5732421875,111.6650390625,60.57958984375,597168.3715820312,842038.5379654714,0.5442807660409187
5130,3624.7314453125,127.7685546875,46.23876953125,672363.6088867188,791049.5452428831,0.25977827780441776
5131,1212.5732421875,127.7685546875,46.23876953125,672363.6088867188,651349.3841374432,0.25977827780441765
5132,3624.7314453125,26.6650390625,46.23876953125,672363.6088867188,272727.9285974775,9.22852117698392
5133,3624.7314453125,127.7685546875,16.07958984375,672363.6088867188,939357.7836752234,0.09253271659846607
5134,3624.7314453125,127.7685546875,46.23876953125,97168.87158203125,466388.74710227665,0.25977827780441776
5135,3624.7314453125,26.6650390625,16.07958984375,97168.87158203125,284967.64382711775,3.2871883742939882
5136,1212.5732421875,127.7685546875,16.07958984375,97168.87158203125,496526.67207362887,0.09253271659846607
5137,1212.5732421875,26.6650390625,46.23876953125,97168.87158203125,153880.84555920644,9.22852117698392
5138,1212.5732421875,26.6650390625,16.07958984375,672363.6088867188,200070.05514311802,3.287188374293985
5139,1212.5732421875,26.6650390625,16.07958984375,97168.87158203125,182684.4436296275,3.287188374293985
5140,4862.2314453125,85.2685546875,23.98876953125,422363.85888671875,1001948.8775221687,0.44971476019543366
5141,2450.0732421875,85.2685546875,23.98876953125,422363.85888671875,854474.076331482,0.44971476019543355
5142,4862.2314453125,69.1650390625,23.98876953125,422363.85888671875,922618.4406587787,0.7090014080553672
5143,4862.2314453125,85.2685546875,82.82958984375,422363.85888671875,826261.8012081652,1.4315021530083643
5144,4862.2314453125,85.2685546875,23.98876953125,347168.62158203125,964189.8826636816,0.44971476019543366
5145,4862.2314453125,69.1650390625,82.82958984375,347168.62158203125,737232.2303950621,2.2568461877394372
5146,2450.0732421875,85.2685546875,82.82958984375,347168.62158203125,682671.5241247313,1.4315021530083638
5147,2450.0732421875,69.1650390625,23.98876953125,347168.62158203125,741388.1824299876,0.7090014080553672
5148,2450.0732421875,69.1650390625,82.82958984375,422363.85888671875,627098.69808747,2.256846187739436
5149,2450.0732421875,69.1650390625,82.82958984375,347168.62158203125,611412.2185008721,2.256846187739436
5150,2387.2314453125,170.2685546875,68.48876953125,922363.3588867188,241963.38415437512,0.022630825547909683
5151,4925.0732421875,170.2685546875,68.48876953125,922363.3588867188,248648.31370959364,0.02263082554790968
5152,2387.2314453125,154.1650390625,68.48876953125,922363.3588867188,492632.74152035295,0.10504532669887938
5153,2387.2314453125,170.2685546875,38.32958984375,922363.3588867188,276941.4127304665,0.010049758509376365
5154,2387.2314453125,170.2685546875,68.48876953125,847168.1215820312,236187.2772268863,0.022630825547909683
5155,2387.2314453125,154.1650390625,38.32958984375,847168.1215820312,529364.4461549546,0.059967550047642024
5156,4925.0732421875,170.2685546875,38.32958984375,847168.1215820312,277632.0617098589,0.010049758509376366
5157,4925.0732421875,154.1650390625,68.48876953125,847168.1215820312,509744.60135361576,0.10504532669887941
5158,4925.0732421875,154.1650390625,38.32958984375,922363.3588867188,572577.7488698016,0.059967550047642044
5159,4925.0732421875,154.1650390625,38.32958984375,847168.1215820312,559600.4370149614,0.059967550047642044
5160,1768.4814453125,64.0185546875,57.36376953125,797363.4838867188,590634.4157305866,1.9243521009240254
5161,4306.3232421875,64.0185546875,57.36376953125,797363.4838867188,799459.3094880921,1.9243521009240254
5162,1768.4814453125,90.4150390625,57.36376953125,797363.4838867188,756023.1271342344,0.9067295309111494
5163,1768.4814453125,64.0185546875,71.70458984375,797363.4838867188,571374.0225733711,2.348364744086346
5164,1768.4814453125,64.0185546875,57.36376953125,472168.49658203125,563262.4994377496,1.9243521009240254
5165,1768.4814453125,90.4150390625,71.70458984375,472168.49658203125,681738.7239015605,1.1065187404068328
5166,4306.3232421875,64.0185546875,71.70458984375,472168.49658203125,725203.7442299501,2.348364744086346
5167,4306.3232421875,90.4150390625,57.36376953125,472168.49658203125,875067.5142362032,0.9067295309111493
5168,4306.3232421875,90.4150390625,71.70458984375,797363.4838867188,928359.6122018541,1.106518740406833
5169,4306.3232421875,90.4150390625,71.70458984375,472168.49658203125,846526.2258314125,1.106518740406833
5170,4243.4814453125,149.0185546875,12.86376953125,297363.98388671875,559709.4868219168,0.028763749930326828
5171,1831.3232421875,149.0185546875,12.86376953125,297363.98388671875,526004.7865695587,0.028763749930326828
5172,4243.4814453125,5.4150390625,12.86376953125,297363.98388671875,30986.291170756114,64.34839493754734
5173,4243.4814453125,149.0185546875,27.20458984375,297363.98388671875,494760.3830890251,0.06038717660886753
5174,4243.4814453125,149.0185546875,12.86376953125,972167.9965820312,778449.2782670539,0.028763749930326828
5175,4243.4814453125,5.4150390625,27.20458984375,972167.9965820312,26984.716739321353,164.885649553613
5176,1831.3232421875,149.0185546875,27.20458984375,972167.9965820312,628833.6069597485,0.06038717660886753
5177,1831.3232421875,5.4150390625,12.86376953125,972167.9965820312,21070.985803169504,64.34839493754734
5178,1831.3232421875,5.4150390625,27.20458984375,297363.98388671875,17769.66503085908,164.88564955361292
5179,1831.3232421875,5.4150390625,27.20458984375,972167.9965820312,18028.605050489812,164.88564955361292
5180,3005.9814453125,21.5185546875,79.61376953125,547363.7338867188,166450.91825705598,25.596678586228354
5181,593.8232421875,21.5185546875,79.61376953125,547363.7338867188,78328.00620829455,25.59667858622835
5182,3005.9814453125,47.9150390625,79.61376953125,547363.7338867188,489306.960726611,4.638392308406059
5183,3005.9814453125,21.5185546875,49.45458984375,547363.7338867188,181577.14417055168,15.177658184396405
5184,3005.9814453125,21.5185546875,79.61376953125,722168.2465820312,168218.77296591023,25.596678586228354
5185,3005.9814453125,47.9150390625,49.45458984375,722168.2465820312,536940.4005666169,3.0306663536407044
5186,593.8232421875,21.5185546875,49.45458984375,722168.2465820312,86005.79478412874,15.177658184396403
5187,593.8232421875,47.9150390625,79.61376953125,722168.2465820312,253843.38133215212,4.638392308406058
5188,593.8232421875,47.9150390625,49.45458984375,547363.7338867188,268952.4539948815,3.0306663536407044
5189,593.8232421875,47.9150390625,49.45458984375,722168.2465820312,272467.1766387397,3.0306663536407044
5190,530.9814453125,106.5185546875,35.11376953125,47364.23388671875,369383.1922137708,0.3742343524681943
5191,3068.8232421875,106.5185546875,35.11376953125,47364.23388671875,483995.7020004581,0.37423435246819425
5192,530.9814453125,132.9150390625,35.11376953125,47364.23388671875,302878.3498169096,0.16581683253594706
5193,530.9814453125,106.5185546875,4.95458984375,47364.23388671875,510076.9840917096,0.05362365852704073
5194,530.9814453125,106.5185546875,35.11376953125,222168.74658203125,488476.8349134029,0.3742343524681943
5195,530.9814453125,132.9150390625,4.95458984375,222168.74658203125,600958.7885652184,0.023759724748141055
5196,3068.8232421875,106.5185546875,4.95458984375,222168.74658203125,1009858.3507258561,0.05362365852704072
5197,3068.8232421875,132.9150390625,35.11376953125,222168.74658203125,571458.6251273795,0.16581683253594706
5198,3068.8232421875,132.9150390625,4.95458984375,47364.23388671875,496492.4595891861,0.023759724748141055
5199,3068.8232421875,132.9150390625,4.95458984375,222168.74658203125,789420.812071241,0.023759724748141055
5200,376.2939453125,16.2060546875,49.02001953125,953613.3276367188,43937.3470845955,27.603088743988177
5201,1986.0107421875,16.2060546875,49.02001953125,953613.3276367188,99570.80264124068,27.603088743988177
5202,376.2939453125,10.7275390625,49.02001953125,953613.3276367188,22276.065809695283,71.5066857132723
5203,376.2939453125,16.2060546875,29.98583984375,953613.3276367188,47867.71653173924,16.467566424976678
5204,376.2939453125,16.2060546875,49.02001953125,690918.2778320312,43714.84012545441,27.603088743988177
5205,376.2939453125,10.7275390625,29.98583984375,690918.2778320312,24572.13895185362,38.66513995758277
5206,1986.0107421875,16.2060546875,29.98583984375,690918.2778320312,107640.58841035479,16.46756642497668
5207,1986.0107421875,10.7275390625,49.02001953125,690918.2778320312,50948.017255379935,71.5066857132723
5208,1986.0107421875,10.7275390625,29.98583984375,953613.3276367188,56757.57857903462,38.66513995758276
5209,1986.0107421875,10.7275390625,29.98583984375,690918.2778320312,56429.234181885986,38.66513995758276
5210,2851.2939453125,101.2060546875,4.52001953125,453613.82763671875,1203892.5944564927,0.056272420484390594
5211,4461.0107421875,101.2060546875,4.52001953125,453613.82763671875,1308539.947655995,0.05627242048439062
5212,2851.2939453125,95.7275390625,4.52001953125,453613.82763671875,1209152.3183574034,0.06488341558625295
5213,2851.2939453125,101.2060546875,74.48583984375,453613.82763671875,764197.0947120766,0.8636073178344319
5214,2851.2939453125,101.2060546875,4.52001953125,190918.77783203125,999127.2590815998,0.056272420484390594
5215,2851.2939453125,95.7275390625,74.48583984375,190918.77783203125,643013.9456332771,0.9957594150748091
5216,4461.0107421875,101.2060546875,74.48583984375,190918.77783203125,676919.719077934,0.8636073178344322
5217,4461.0107421875,95.7275390625,4.52001953125,190918.77783203125,1087813.9499102556,0.06488341558625295
5218,4461.0107421875,95.7275390625,74.48583984375,453613.82763671875,840070.2889207271,0.9957594150748093
5219,4461.0107421875,95.7275390625,74.48583984375,190918.77783203125,690573.6116188869,0.9957594150748093
5220,4088.7939453125,58.7060546875,71.27001953125,703613.5776367188,696941.2346077826,2.7927822381223124
5221,3223.5107421875,58.7060546875,71.27001953125,703613.5776367188,644331.083840782,2.7927822381223124
5222,4088.7939453125,138.2275390625,71.27001953125,703613.5776367188,662717.3245620171,0.25836684820022243
5223,4088.7939453125,58.7060546875,7.73583984375,703613.5776367188,997851.9603571503,0.3233529548507656
5224,4088.7939453125,58.7060546875,71.27001953125,440918.52783203125,660863.5276175191,2.7927822381223124
5225,4088.7939453125,138.2275390625,7.73583984375,440918.52783203125,839777.3535281513,0.029914141768958846
5226,3223.5107421875,58.7060546875,7.73583984375,440918.52783203125,878342.937400184,0.3233529548507656
5227,3223.5107421875,138.2275390625,71.27001953125,440918.52783203125,573957.8304844754,0.25836684820022243
5228,3223.5107421875,138.2275390625,7.73583984375,703613.5776367188,925003.091768232,0.029914141768958864
5229,3223.5107421875,138.2275390625,7.73583984375,440918.52783203125,821659.3680528649,0.029914141768958864
5230,1613.7939453125,143.7060546875,26.77001953125,203614.07763671875,459681.1508100386,0.07955527913240963
5231,748.5107421875,143.7060546875,26.77001953125,203614.07763671875,415924.83514814056,0.07955527913240965
5232,1613.7939453125,53.2275390625,26.77001953125,203614.07763671875,471444.69577105984,1.3553106308090843
5233,1613.7939453125,143.7060546875,52.23583984375,203614.07763671875,413065.84337716334,0.1512865073174384
5234,1613.7939453125,143.7060546875,26.77001953125,940918.0278320312,673187.9662241173,0.07955527913240963
5235,1613.7939453125,53.2275390625,52.23583984375,940918.0278320312,480398.16037630447,2.5773300515235062
5236,748.5107421875,143.7060546875,52.23583984375,940918.0278320312,519916.111063264,0.15128650731743834
5237,748.5107421875,53.2275390625,26.77001953125,940918.0278320312,385822.62445401266,1.3553106308090836
5238,748.5107421875,53.2275390625,52.23583984375,203614.07763671875,314529.2698420144,2.577330051523506
5239,748.5107421875,53.2275390625,52.23583984375,940918.0278320312,346698.0835784265,2.577330051523506
5240,2232.5439453125,79.9560546875,15.64501953125,78614.20263671875,641604.801155908,0.34010587561043254
5241,129.7607421875,79.9560546875,15.64501953125,78614.20263671875,253870.12768856264,0.34010587561043265
5242,2232.5439453125,31.9775390625,15.64501953125,78614.20263671875,294468.73970213445,2.223185485449309
5243,2232.5439453125,79.9560546875,18.86083984375,78614.20263671875,622109.0920234276,0.409436404411199
5244,2232.5439453125,79.9560546875,15.64501953125,315918.65283203125,832386.2338898093,0.34010587561043254
5245,2232.5439453125,31.9775390625,18.86083984375,315918.65283203125,317690.04492803395,2.676381494050287
5246,129.7607421875,79.9560546875,18.86083984375,315918.65283203125,272246.70726304484,0.4094364044111991
5247,129.7607421875,31.9775390625,15.64501953125,315918.65283203125,85805.75062806431,2.22318548544931
5248,129.7607421875,31.9775390625,18.86083984375,78614.20263671875,79638.06119240359,2.676381494050289
5249,129.7607421875,31.9775390625,18.86083984375,315918.65283203125,83211.10237888539,2.676381494050289
5250,4707.5439453125,164.9560546875,60.14501953125,578613.7026367188,312433.91147750366,0.03650854925015782
5251,2604.7607421875,164.9560546875,60.14501953125,578613.7026367188,304441.88087671524,0.03650854925015783
5252,4707.5439453125,116.9775390625,60.14501953125,578613.7026367188,838471.9480260971,0.46522432889096654
5253,4707.5439453125,164.9560546875,63.36083984375,578613.7026367188,309009.1613263979,0.03900908373911901
5254,4707.5439453125,164.9560546875,60.14501953125,815918.1528320312,345424.3647855607,0.03650854925015782
5255,4707.5439453125,116.9775390625,63.36083984375,815918.1528320312,898250.4520720034,0.48758545102864975
5256,2604.7607421875,164.9560546875,63.36083984375,815918.1528320312,331984.6345510018,0.039009083739119016
5257,2604.7607421875,116.9775390625,60.14501953125,815918.1528320312,817861.8241289026,0.4652243288909666
5258,2604.7607421875,116.9775390625,63.36083984375,578613.7026367188,758486.2279750298,0.4875854510286499
5259,2604.7607421875,116.9775390625,63.36083984375,815918.1528320312,811493.1890991903,0.4875854510286499
5260,3470.0439453125,37.4560546875,37.89501953125,328613.95263671875,414441.20687547134,3.8623357461128456
5261,3842.2607421875,37.4560546875,37.89501953125,328613.95263671875,430345.23947099765,3.8623357461128447
5262,3470.0439453125,159.4775390625,37.89501953125,328613.95263671875,355760.93673167366,0.038221078523958396
5263,3470.0439453125,37.4560546875,41.11083984375,328613.95263671875,409081.5273437655,4.176500227511588
5264,3470.0439453125,37.4560546875,37.89501953125,565918.4028320312,431588.0832645276,3.8623357461128456
5265,3470.0439453125,159.4775390625,41.11083984375,565918.4028320312,412574.31621046143,0.04133002952799866
5266,3842.2607421875,37.4560546875,41.11083984375,565918.4028320312,442966.62134091207,4.176500227511585
5267,3842.2607421875,159.4775390625,37.89501953125,565918.4028320312,420241.765923571,0.03822107852395839
5268,3842.2607421875,159.4775390625,41.11083984375,328613.95263671875,352773.84680827166,0.04133002952799866
5269,3842.2607421875,159.4775390625,41.11083984375,565918.4028320312,414809.4790302507,0.04133002952799866
5270,995.0439453125,122.4560546875,82.39501953125,828613.4526367188,607977.863626753,0.518410920090998
5271,1367.2607421875,122.4560546875,82.39501953125,828613.4526367188,659716.257617626,0.5184109200909981
5272,995.0439453125,74.4775390625,82.39501953125,828613.4526367188,518830.5428269633,1.920303894374029
5273,995.0439453125,122.4560546875,85.61083984375,828613.4526367188,604830.6108305734,0.5348245011582101
5274,995.0439453125,122.4560546875,82.39501953125,65918.90283203125,356365.120008407,0.518410920090998
5275,995.0439453125,74.4775390625,85.61083984375,65918.90283203125,379739.158446441,1.9811032765291319
5276,1367.2607421875,122.4560546875,85.61083984375,65918.90283203125,369981.6330053991,0.5348245011582101
5277,1367.2607421875,74.4775390625,82.39501953125,65918.90283203125,416006.95194969844,1.9203038943740287
5278,1367.2607421875,74.4775390625,85.61083984375,828613.4526367188,582081.7940162609,1.9811032765291323
5279,1367.2607421875,74.4775390625,85.61083984375,65918.90283203125,413854.3904872818,1.9811032765291323
5280,685.6689453125,48.0810546875,43.45751953125,516113.76513671875,293200.1737259934,2.663580503222984
5281,4770.3857421875,48.0810546875,43.45751953125,516113.76513671875,628675.1520364792,2.6635805032229833
