,p_steam,Theta,CAH,k_coat,delta_coat,N_s,alpha,bond
1242,121.865234375,89.2646484375,24.966796875,8.33251953125,2.1381835937499998e-07,819824.3989257812,270816.4667672048,0.4208624802268464
1243,121.865234375,89.2646484375,24.966796875,8.55224609375,2.42822265625e-07,819824.3989257812,268691.6154015984,0.4208624802268464
1244,121.865234375,89.2646484375,24.966796875,8.55224609375,2.1381835937499998e-07,664551.1166992188,268689.3956548714,0.4208624802268464
1245,121.865234375,89.2646484375,24.966796875,8.55224609375,2.1381835937499998e-07,819824.3989257812,271335.85792902805,0.4208624802268464
1246,120.498046875,88.2490234375,26.548828125,5.83251953125,6.928222656249999e-07,164551.61669921875,196010.3283904109,0.4591615173453232
1247,111.865234375,88.2490234375,26.548828125,5.83251953125,6.928222656249999e-07,164551.61669921875,191825.31723219634,0.45916151734532307
1248,120.498046875,84.2646484375,26.548828125,5.83251953125,6.928222656249999e-07,164551.61669921875,191061.08557927818,0.5104089616961719
1249,120.498046875,88.2490234375,34.966796875,5.83251953125,6.928222656249999e-07,164551.61669921875,187460.4927832067,0.6007689410624669
1250,120.498046875,88.2490234375,26.548828125,6.05224609375,6.928222656249999e-07,164551.61669921875,197612.54441030283,0.4591615173453232
1251,120.498046875,88.2490234375,26.548828125,5.83251953125,6.63818359375e-07,164551.61669921875,197860.92024242494,0.4591615173453232
1252,120.498046875,88.2490234375,26.548828125,5.83251953125,6.928222656249999e-07,319824.89892578125,203580.3344024282,0.4591615173453232
1253,120.498046875,84.2646484375,34.966796875,6.05224609375,6.63818359375e-07,319824.89892578125,192808.7889600745,0.6678213217863991
1254,111.865234375,88.2490234375,34.966796875,6.05224609375,6.63818359375e-07,319824.89892578125,193753.43360308654,0.6007689410624668
1255,111.865234375,84.2646484375,26.548828125,6.05224609375,6.63818359375e-07,319824.89892578125,196949.12833737594,0.5104089616961717
1256,111.865234375,84.2646484375,34.966796875,5.83251953125,6.63818359375e-07,319824.89892578125,186928.23887263236,0.667821321786399
1257,111.865234375,84.2646484375,34.966796875,6.05224609375,6.928222656249999e-07,319824.89892578125,186702.467077545,0.667821321786399
1258,111.865234375,84.2646484375,34.966796875,6.05224609375,6.63818359375e-07,164551.61669921875,181627.94914918992,0.667821321786399
1259,111.865234375,84.2646484375,34.966796875,6.05224609375,6.63818359375e-07,319824.89892578125,188357.58154932607,0.667821321786399
1260,125.498046875,85.7490234375,41.548828125,9.58251953125,9.17822265625e-07,414551.36669921875,200093.93431611365,0.7577876729184941
1261,126.865234375,85.7490234375,41.548828125,9.58251953125,9.17822265625e-07,414551.36669921875,200784.83270857332,0.757787672918494
1262,125.498046875,86.7646484375,41.548828125,9.58251953125,9.17822265625e-07,414551.36669921875,201562.94866239524,0.7376278663079432
1263,125.498046875,85.7490234375,39.966796875,9.58251953125,9.17822265625e-07,414551.36669921875,201332.69994711873,0.7301381323778483
1264,125.498046875,85.7490234375,41.548828125,7.30224609375,9.17822265625e-07,414551.36669921875,188496.94774845228,0.7577876729184941
1265,125.498046875,85.7490234375,41.548828125,9.58251953125,8.88818359375e-07,414551.36669921875,201374.1176622327,0.7577876729184941
1266,125.498046875,85.7490234375,41.548828125,9.58251953125,9.17822265625e-07,69825.14892578125,179060.25658576793,0.7577876729184941
1267,125.498046875,86.7646484375,39.966796875,7.30224609375,8.88818359375e-07,69825.14892578125,172763.31370528587,0.7107139004013153
1268,126.865234375,85.7490234375,39.966796875,7.30224609375,8.88818359375e-07,69825.14892578125,172273.29480136943,0.7301381323778482
1269,126.865234375,86.7646484375,41.548828125,7.30224609375,8.88818359375e-07,69825.14892578125,172206.6114261553,0.7376278663079433
1270,126.865234375,86.7646484375,39.966796875,9.58251953125,8.88818359375e-07,69825.14892578125,182933.57573660708,0.7107139004013152
1271,126.865234375,86.7646484375,39.966796875,7.30224609375,9.17822265625e-07,69825.14892578125,172051.061116271,0.7107139004013152
1272,126.865234375,86.7646484375,39.966796875,7.30224609375,8.88818359375e-07,414551.36669921875,193037.20912165142,0.7107139004013152
1273,126.865234375,86.7646484375,39.966796875,7.30224609375,8.88818359375e-07,69825.14892578125,173272.0651509572,0.7107139004013152
1274,115.498046875,90.7490234375,31.548828125,7.08251953125,4.6782226562499996e-07,914550.8666992188,233141.7735860023,0.5091247748416581
1275,116.865234375,90.7490234375,31.548828125,7.08251953125,4.6782226562499996e-07,914550.8666992188,234124.0288595225,0.5091247748416582
1276,115.498046875,91.7646484375,31.548828125,7.08251953125,4.6782226562499996e-07,914550.8666992188,234685.10891066637,0.4958092069867186
1277,115.498046875,90.7490234375,29.966796875,7.08251953125,4.6782226562499996e-07,914550.8666992188,235093.52894249617,0.48419507529078076
1278,115.498046875,90.7490234375,31.548828125,9.80224609375,4.6782226562499996e-07,914550.8666992188,244094.08368298537,0.5091247748416581
1279,115.498046875,90.7490234375,31.548828125,7.08251953125,4.38818359375e-07,914550.8666992188,235476.82283061862,0.5091247748416581
1280,115.498046875,90.7490234375,31.548828125,7.08251953125,4.6782226562499996e-07,569824.6489257812,228393.95800908442,0.5091247748416581
1281,115.498046875,91.7646484375,29.966796875,9.80224609375,4.38818359375e-07,569824.6489257812,244506.45234937768,0.4715315148068759
1282,116.865234375,90.7490234375,29.966796875,9.80224609375,4.38818359375e-07,569824.6489257812,243892.9568462338,0.48419507529078093
1283,116.865234375,91.7646484375,31.548828125,9.80224609375,4.38818359375e-07,569824.6489257812,243564.83061480543,0.4958092069867186
1284,116.865234375,91.7646484375,29.966796875,7.08251953125,4.38818359375e-07,569824.6489257812,235076.6440809782,0.4715315148068758
1285,116.865234375,91.7646484375,29.966796875,9.80224609375,4.6782226562499996e-07,569824.6489257812,243703.8821632125,0.4715315148068758
1286,116.865234375,91.7646484375,29.966796875,9.80224609375,4.38818359375e-07,914550.8666992188,250992.81841332113,0.4715315148068758
1287,116.865234375,91.7646484375,29.966796875,9.80224609375,4.38818359375e-07,569824.6489257812,245604.14972858192,0.4715315148068758
1288,117.998046875,86.9990234375,24.048828125,6.45751953125,3.55322265625e-07,539551.2416992188,239739.1785778918,0.4305690072368217
1289,129.365234375,86.9990234375,24.048828125,6.45751953125,3.55322265625e-07,539551.2416992188,248016.2124148135,0.4305690072368219
1290,117.998046875,85.5146484375,24.048828125,6.45751953125,3.55322265625e-07,539551.2416992188,236785.31889905507,0.4478762959325509
1291,117.998046875,86.9990234375,42.466796875,6.45751953125,3.55322265625e-07,539551.2416992188,218705.39167254238,0.7485213468276487
1292,117.998046875,86.9990234375,24.048828125,5.42724609375,3.55322265625e-07,539551.2416992188,233904.49006151746,0.4305690072368217
1293,117.998046875,86.9990234375,24.048828125,6.45751953125,7.76318359375e-07,539551.2416992188,208465.06146385462,0.4305690072368217
1294,117.998046875,86.9990234375,24.048828125,6.45751953125,3.55322265625e-07,694824.5239257812,242498.2035144763,0.4305690072368217
1295,117.998046875,85.5146484375,42.466796875,5.42724609375,7.76318359375e-07,694824.5239257812,182299.49146370532,0.7786091488447986
1296,129.365234375,86.9990234375,42.466796875,5.42724609375,7.76318359375e-07,694824.5239257812,188942.07249724996,0.7485213468276489
1297,129.365234375,85.5146484375,24.048828125,5.42724609375,7.76318359375e-07,694824.5239257812,205089.14007211587,0.44787629593255096
1298,129.365234375,85.5146484375,42.466796875,6.45751953125,7.76318359375e-07,694824.5239257812,195487.2750535013,0.7786091488447987
1299,129.365234375,85.5146484375,42.466796875,5.42724609375,3.55322265625e-07,694824.5239257812,220365.8343661026,0.7786091488447987
1300,129.365234375,85.5146484375,42.466796875,5.42724609375,7.76318359375e-07,539551.2416992188,185239.19078492856,0.7786091488447987
1301,129.365234375,85.5146484375,42.466796875,5.42724609375,7.76318359375e-07,694824.5239257812,187106.20275100114,0.7786091488447987
1302,127.998046875,91.9990234375,34.048828125,8.95751953125,8.05322265625e-07,39551.74169921875,184856.58544700156,0.5307282312256496
1303,119.365234375,91.9990234375,34.048828125,8.95751953125,8.05322265625e-07,39551.74169921875,181323.4811264271,0.5307282312256496
1304,127.998046875,90.5146484375,34.048828125,8.95751953125,8.05322265625e-07,39551.74169921875,183849.39121843825,0.5516890400793782
1305,127.998046875,91.9990234375,32.466796875,8.95751953125,8.05322265625e-07,39551.74169921875,186280.06847028088,0.5067488847533612
1306,127.998046875,91.9990234375,34.048828125,7.92724609375,8.05322265625e-07,39551.74169921875,180706.7143210654,0.5307282312256496
1307,127.998046875,91.9990234375,34.048828125,8.95751953125,3.2631835937499996e-07,39551.74169921875,207760.82057104647,0.5307282312256496
1308,127.998046875,91.9990234375,34.048828125,8.95751953125,8.05322265625e-07,194825.02392578125,209390.38482531905,0.5307282312256496
1309,127.998046875,90.5146484375,32.466796875,7.92724609375,3.2631835937499996e-07,194825.02392578125,235449.75773249834,0.5267626429919713
1310,119.365234375,91.9990234375,32.466796875,7.92724609375,3.2631835937499996e-07,194825.02392578125,231636.52189858258,0.5067488847533612
1311,119.365234375,90.5146484375,34.048828125,7.92724609375,3.2631835937499996e-07,194825.02392578125,227740.92185146862,0.5516890400793782
1312,119.365234375,90.5146484375,32.466796875,8.95751953125,3.2631835937499996e-07,194825.02392578125,232304.13193067745,0.5267626429919713
1313,119.365234375,90.5146484375,32.466796875,7.92724609375,8.05322265625e-07,194825.02392578125,200134.8811866695,0.5267626429919713
1314,119.365234375,90.5146484375,32.466796875,7.92724609375,3.2631835937499996e-07,39551.74169921875,200932.97448160063,0.5267626429919713
1315,119.365234375,90.5146484375,32.466796875,7.92724609375,3.2631835937499996e-07,194825.02392578125,229496.17860441667,0.5267626429919713
1316,122.998046875,84.4990234375,29.048828125,5.20751953125,5.803222656249999e-07,289551.49169921875,198602.53238684798,0.5539937761655388
1317,124.365234375,84.4990234375,29.048828125,5.20751953125,5.803222656249999e-07,289551.49169921875,199272.36655084966,0.5539937761655385
1318,122.998046875,88.0146484375,29.048828125,5.20751953125,5.803222656249999e-07,289551.49169921875,203407.20310111783,0.5046159186499305
1319,122.998046875,84.4990234375,27.466796875,5.20751953125,5.803222656249999e-07,289551.49169921875,200418.61189472408,0.5244198740867294
1320,122.998046875,84.4990234375,29.048828125,9.17724609375,5.803222656249999e-07,289551.49169921875,219643.3955150969,0.5539937761655388
1321,122.998046875,84.4990234375,29.048828125,5.20751953125,1.01318359375e-07,289551.49169921875,244821.97379014024,0.5539937761655388
1322,122.998046875,84.4990234375,29.048828125,5.20751953125,5.803222656249999e-07,444824.77392578125,202786.08252880847,0.5539937761655388
1323,122.998046875,88.0146484375,27.466796875,9.17724609375,1.01318359375e-07,444824.77392578125,268109.94407926727,0.4776779594027096
1324,124.365234375,84.4990234375,27.466796875,9.17724609375,1.01318359375e-07,444824.77392578125,260550.53309805493,0.5244198740867296
1325,124.365234375,88.0146484375,29.048828125,9.17724609375,1.01318359375e-07,444824.77392578125,266971.90115757886,0.5046159186499307
1326,124.365234375,88.0146484375,27.466796875,5.20751953125,1.01318359375e-07,444824.77392578125,262763.3021538373,0.47767795940270974
1327,124.365234375,88.0146484375,27.466796875,9.17724609375,5.803222656249999e-07,444824.77392578125,234049.3376477206,0.47767795940270974
1328,124.365234375,88.0146484375,27.466796875,9.17724609375,1.01318359375e-07,289551.49169921875,262459.89236161,0.47767795940270974
1329,124.365234375,88.0146484375,27.466796875,9.17724609375,1.01318359375e-07,444824.77392578125,269415.893035931,0.47767795940270974
1330,112.998046875,89.4990234375,39.048828125,7.70751953125,1.30322265625e-07,789550.9916992188,250193.76486649032,0.6467242188293757
1331,114.365234375,89.4990234375,39.048828125,7.70751953125,1.30322265625e-07,789550.9916992188,251518.94760821632,0.6467242188293757
1332,112.998046875,83.0146484375,39.048828125,7.70751953125,1.30322265625e-07,789550.9916992188,234820.0114135023,0.7683189963204241
1333,112.998046875,89.4990234375,37.466796875,7.70751953125,1.30322265625e-07,789550.9916992188,251854.16049170768,0.6214840056995575
1334,112.998046875,89.4990234375,39.048828125,6.67724609375,1.30322265625e-07,789550.9916992188,248332.2436874828,0.6467242188293757
1335,112.998046875,89.4990234375,39.048828125,7.70751953125,5.51318359375e-07,789550.9916992188,217491.10094989926,0.6467242188293757
1336,112.998046875,89.4990234375,39.048828125,7.70751953125,1.30322265625e-07,944824.2739257812,252188.02278612673,0.6467242188293757
1337,112.998046875,83.0146484375,37.466796875,6.67724609375,5.51318359375e-07,944824.2739257812,204146.59774415323,0.738333208477319
1338,114.365234375,89.4990234375,37.466796875,6.67724609375,5.51318359375e-07,944824.2739257812,215960.67089611644,0.6214840056995572
1339,114.365234375,83.0146484375,39.048828125,6.67724609375,5.51318359375e-07,944824.2739257812,203670.4192467341,0.768318996320424
1340,114.365234375,83.0146484375,37.466796875,7.70751953125,5.51318359375e-07,944824.2739257812,209897.86143799417,0.7383332084773188
1341,114.365234375,83.0146484375,37.466796875,6.67724609375,1.30322265625e-07,944824.2739257812,237754.98661087925,0.7383332084773188
1342,114.365234375,83.0146484375,37.466796875,6.67724609375,5.51318359375e-07,789550.9916992188,203671.99563407598,0.7383332084773188
1343,114.365234375,83.0146484375,37.466796875,6.67724609375,5.51318359375e-07,944824.2739257812,205021.19838914447,0.7383332084773188
1344,114.248046875,86.3740234375,30.298828125,9.27001953125,7.490722656249999e-07,977050.8041992188,219419.72236612166,0.5491457107714774
1345,128.115234375,86.3740234375,30.298828125,9.27001953125,7.490722656249999e-07,977050.8041992188,228259.3379743417,0.5491457107714776
1346,114.248046875,86.1396484375,30.298828125,9.27001953125,7.490722656249999e-07,977050.8041992188,219005.32072294143,0.5525733115292065
1347,114.248046875,86.3740234375,43.716796875,9.27001953125,7.490722656249999e-07,977050.8041992188,206896.10680212986,0.7823407255082215
1348,114.248046875,86.3740234375,30.298828125,9.48974609375,7.490722656249999e-07,977050.8041992188,220316.84345121396,0.5491457107714774
1349,114.248046875,86.3740234375,30.298828125,9.27001953125,6.07568359375e-07,977050.8041992188,227030.886058356,0.5491457107714774
1350,114.248046875,86.3740234375,30.298828125,9.27001953125,7.490722656249999e-07,757324.4614257812,217294.21362952783,0.5491457107714774
1351,114.248046875,86.1396484375,43.716796875,9.48974609375,6.07568359375e-07,757324.4614257812,212267.88363958293,0.7872238587294337
1352,128.115234375,86.3740234375,43.716796875,9.48974609375,6.07568359375e-07,757324.4614257812,221724.71924008278,0.7823407255082218
1353,128.115234375,86.1396484375,30.298828125,9.48974609375,6.07568359375e-07,757324.4614257812,234702.02515640802,0.5525733115292064
1354,128.115234375,86.1396484375,43.716796875,9.27001953125,6.07568359375e-07,757324.4614257812,220488.72950977107,0.7872238587294339
1355,128.115234375,86.1396484375,43.716796875,9.48974609375,7.490722656249999e-07,757324.4614257812,213624.9988674289,0.7872238587294339
1356,128.115234375,86.1396484375,43.716796875,9.48974609375,6.07568359375e-07,977050.8041992188,223579.1621974718,0.7872238587294339
1357,128.115234375,86.1396484375,43.716796875,9.48974609375,6.07568359375e-07,757324.4614257812,221303.27373535253,0.7872238587294339
1358,124.248046875,91.3740234375,40.298828125,6.77001953125,2.99072265625e-07,477051.30419921875,237224.18329587797,0.6346857069956842
1359,118.115234375,91.3740234375,40.298828125,6.77001953125,2.99072265625e-07,477051.30419921875,232747.4103372273,0.6346857069956838
1360,124.248046875,91.1396484375,40.298828125,6.77001953125,2.99072265625e-07,477051.30419921875,236853.06131657146,0.6385791580674413
1361,124.248046875,91.3740234375,33.716796875,6.77001953125,2.99072265625e-07,477051.30419921875,244103.92697439116,0.5343392007773142
1362,124.248046875,91.3740234375,40.298828125,6.98974609375,2.99072265625e-07,477051.30419921875,238122.22150697678,0.6346857069956842
1363,124.248046875,91.3740234375,40.298828125,6.77001953125,1.57568359375e-07,477051.30419921875,251769.47233799254,0.6346857069956842
1364,124.248046875,91.3740234375,40.298828125,6.77001953125,2.99072265625e-07,257324.96142578125,228711.29267411347,0.6346857069956842
1365,124.248046875,91.1396484375,33.716796875,6.98974609375,1.57568359375e-07,257324.96142578125,249452.51569886832,0.5376170806964887
1366,118.115234375,91.3740234375,33.716796875,6.98974609375,1.57568359375e-07,257324.96142578125,244820.44730785675,0.5343392007773141
1367,118.115234375,91.1396484375,40.298828125,6.98974609375,1.57568359375e-07,257324.96142578125,237524.74300370846,0.6385791580674413
1368,118.115234375,91.1396484375,33.716796875,6.77001953125,1.57568359375e-07,257324.96142578125,243912.3540243517,0.5376170806964886
1369,118.115234375,91.1396484375,33.716796875,6.98974609375,2.99072265625e-07,257324.96142578125,231484.85892442495,0.5376170806964886
1370,118.115234375,91.1396484375,33.716796875,6.98974609375,1.57568359375e-07,477051.30419921875,253811.09227805736,0.5376170806964886
1371,118.115234375,91.1396484375,33.716796875,6.98974609375,1.57568359375e-07,257324.96142578125,244413.30664963846,0.5376170806964886
1372,129.248046875,83.8740234375,25.298828125,8.02001953125,5.24072265625e-07,227051.55419921875,223119.69079128013,0.4919095789471585
1373,123.115234375,83.8740234375,25.298828125,8.02001953125,5.24072265625e-07,227051.55419921875,219365.5968777888,0.49190957894715853
1374,129.248046875,88.6396484375,25.298828125,8.02001953125,5.24072265625e-07,227051.55419921875,231144.399812761,0.4334261516875156
1375,129.248046875,83.8740234375,28.716796875,8.02001953125,5.24072265625e-07,227051.55419921875,218560.99182567443,0.557056668716962
1376,129.248046875,83.8740234375,25.298828125,5.73974609375,5.24072265625e-07,227051.55419921875,210887.09810247444,0.4919095789471585
1377,129.248046875,83.8740234375,25.298828125,8.02001953125,3.82568359375e-07,227051.55419921875,232583.17140399167,0.4919095789471585
1378,129.248046875,83.8740234375,25.298828125,8.02001953125,5.24072265625e-07,7325.21142578125,163545.58911842687,0.4919095789471585
1379,129.248046875,88.6396484375,28.716796875,5.73974609375,3.82568359375e-07,7325.21142578125,162780.31475904133,0.4908278645653212
1380,123.115234375,83.8740234375,28.716796875,5.73974609375,3.82568359375e-07,7325.21142578125,157777.88556687805,0.5570566687169617
1381,123.115234375,88.6396484375,25.298828125,5.73974609375,3.82568359375e-07,7325.21142578125,164111.88534006098,0.4334261516875154
1382,123.115234375,88.6396484375,28.716796875,8.02001953125,3.82568359375e-07,7325.21142578125,166124.95823708916,0.4908278645653211
1383,123.115234375,88.6396484375,28.716796875,5.73974609375,5.24072265625e-07,7325.21142578125,154449.94327705918,0.4908278645653211
1384,123.115234375,88.6396484375,28.716796875,5.73974609375,3.82568359375e-07,227051.55419921875,222049.9150628416,0.4908278645653211
1385,123.115234375,88.6396484375,28.716796875,5.73974609375,3.82568359375e-07,7325.21142578125,160763.952170008,0.4908278645653211
1386,119.248046875,88.8740234375,35.298828125,5.52001953125,9.74072265625e-07,727051.0541992188,181749.13796360386,0.5964076794737733
1387,113.115234375,88.8740234375,35.298828125,5.52001953125,9.74072265625e-07,727051.0541992188,179280.62525407033,0.5964076794737735
1388,119.248046875,83.6396484375,35.298828125,5.52001953125,9.74072265625e-07,727051.0541992188,175812.73361742392,0.6853707614946449
1389,119.248046875,88.8740234375,38.716796875,5.52001953125,9.74072265625e-07,727051.0541992188,179079.03484767728,0.6520457096215395
1390,119.248046875,88.8740234375,35.298828125,8.23974609375,9.74072265625e-07,727051.0541992188,202116.66907317925,0.5964076794737733
1391,119.248046875,88.8740234375,35.298828125,5.52001953125,8.32568359375e-07,727051.0541992188,190025.39818080727,0.5964076794737733
1392,119.248046875,88.8740234375,35.298828125,5.52001953125,9.74072265625e-07,507324.71142578125,179228.35580897698,0.5964076794737733
1393,119.248046875,83.6396484375,38.716796875,8.23974609375,8.32568359375e-07,507324.71142578125,195477.35191106008,0.7493080319269815
1394,113.115234375,88.8740234375,38.716796875,8.23974609375,8.32568359375e-07,507324.71142578125,199740.22899039328,0.6520457096215397
1395,113.115234375,83.6396484375,35.298828125,8.23974609375,8.32568359375e-07,507324.71142578125,194989.65317682704,0.685370761494645
1396,113.115234375,83.6396484375,38.716796875,5.52001953125,8.32568359375e-07,507324.71142578125,175670.21276518368,0.7493080319269816
1397,113.115234375,83.6396484375,38.716796875,8.23974609375,9.74072265625e-07,507324.71142578125,186005.23577344522,0.7493080319269816
1398,113.115234375,83.6396484375,38.716796875,8.23974609375,8.32568359375e-07,727051.0541992188,194935.891885315,0.7493080319269816
1399,113.115234375,83.6396484375,38.716796875,8.23974609375,8.32568359375e-07,507324.71142578125,192123.98102422114,0.7493080319269816
1400,116.748046875,85.1240234375,42.798828125,6.14501953125,8.61572265625e-07,852050.9291992188,183270.00044907094,0.7926259685132293
1401,120.615234375,85.1240234375,42.798828125,6.14501953125,8.61572265625e-07,852050.9291992188,185019.6234549812,0.7926259685132293
1402,116.748046875,89.8896484375,42.798828125,6.14501953125,8.61572265625e-07,852050.9291992188,188949.70601295592,0.6988615618353443
1403,116.748046875,85.1240234375,26.216796875,6.14501953125,8.61572265625e-07,852050.9291992188,198317.3899402217,0.49268018347764786
1404,116.748046875,85.1240234375,42.798828125,6.36474609375,8.61572265625e-07,852050.9291992188,184878.88720789278,0.7926259685132293
1405,116.748046875,85.1240234375,42.798828125,6.14501953125,4.950683593749999e-07,852050.9291992188,206088.00093318216,0.7926259685132293
1406,116.748046875,85.1240234375,42.798828125,6.14501953125,8.61572265625e-07,632324.5864257812,181270.73521749032,0.7926259685132293
1407,116.748046875,89.8896484375,26.216796875,6.36474609375,4.950683593749999e-07,632324.5864257812,229698.69181222958,0.4343981350451632
1408,120.615234375,85.1240234375,26.216796875,6.36474609375,4.950683593749999e-07,632324.5864257812,224238.59133025366,0.49268018347764786
1409,120.615234375,89.8896484375,42.798828125,6.36474609375,4.950683593749999e-07,632324.5864257812,214618.82656702225,0.6988615618353444
1410,120.615234375,89.8896484375,26.216796875,6.14501953125,4.950683593749999e-07,632324.5864257812,230768.7686684681,0.4343981350451633
1411,120.615234375,89.8896484375,26.216796875,6.36474609375,8.61572265625e-07,632324.5864257812,205857.78426753407,0.4343981350451633
1412,120.615234375,89.8896484375,26.216796875,6.36474609375,4.950683593749999e-07,852050.9291992188,235206.1542373557,0.4343981350451633
1413,120.615234375,89.8896484375,26.216796875,6.36474609375,4.950683593749999e-07,632324.5864257812,232250.70724051062,0.4343981350451633
1414,126.748046875,90.1240234375,32.798828125,8.64501953125,4.1157226562499997e-07,352051.42919921875,238642.52139247808,0.5374660902729674
1415,110.615234375,90.1240234375,32.798828125,8.64501953125,4.1157226562499997e-07,352051.42919921875,226868.4428471523,0.5374660902729673
1416,126.748046875,84.8896484375,32.798828125,8.64501953125,4.1157226562499997e-07,352051.42919921875,229205.2662873712,0.617179607966249
1417,126.748046875,90.1240234375,36.216796875,8.64501953125,4.1157226562499997e-07,352051.42919921875,234863.0408150797,0.5916904103647438
1418,126.748046875,90.1240234375,32.798828125,8.86474609375,4.1157226562499997e-07,352051.42919921875,239385.89624667354,0.5374660902729674
1419,126.748046875,90.1240234375,32.798828125,8.64501953125,9.45068359375e-07,352051.42919921875,206668.62675651407,0.5374660902729674
1420,126.748046875,90.1240234375,32.798828125,8.64501953125,4.1157226562499997e-07,132325.08642578125,223364.81107292676,0.5374660902729674
1421,126.748046875,84.8896484375,36.216796875,8.86474609375,9.45068359375e-07,132325.08642578125,186955.5537958507,0.6794461308635026
1422,110.615234375,90.1240234375,36.216796875,8.86474609375,9.45068359375e-07,132325.08642578125,185273.90708553168,0.5916904103647436
1423,110.615234375,84.8896484375,32.798828125,8.86474609375,9.45068359375e-07,132325.08642578125,182276.02285790932,0.6171796079662488
1424,110.615234375,84.8896484375,36.216796875,8.64501953125,9.45068359375e-07,132325.08642578125,178522.16359253303,0.6794461308635024
1425,110.615234375,84.8896484375,36.216796875,8.86474609375,4.1157226562499997e-07,132325.08642578125,202149.66154655177,0.6794461308635024
1426,110.615234375,84.8896484375,36.216796875,8.86474609375,9.45068359375e-07,352051.42919921875,189506.63798753513,0.6794461308635024
1427,110.615234375,84.8896484375,36.216796875,8.86474609375,9.45068359375e-07,132325.08642578125,179392.04906345718,0.6794461308635024
1428,121.748046875,87.6240234375,37.798828125,7.39501953125,1.86572265625e-07,102051.67919921875,219308.45816336555,0.6584791565291358
1429,125.615234375,87.6240234375,37.798828125,7.39501953125,1.86572265625e-07,102051.67919921875,221950.7015188873,0.6584791565291357
1430,121.748046875,87.3896484375,37.798828125,7.39501953125,1.86572265625e-07,102051.67919921875,218927.62806856143,0.6625671970934149
1431,121.748046875,87.6240234375,41.216796875,7.39501953125,1.86572265625e-07,102051.67919921875,216302.00989589663,0.7155455310293098
1432,121.748046875,87.6240234375,37.798828125,7.61474609375,1.86572265625e-07,102051.67919921875,219717.6349919837,0.6584791565291358
1433,121.748046875,87.6240234375,37.798828125,7.39501953125,7.20068359375e-07,102051.67919921875,186745.70425997226,0.6584791565291358
1434,121.748046875,87.6240234375,37.798828125,7.39501953125,1.86572265625e-07,382324.83642578125,240461.18061822787,0.6584791565291358
1435,121.748046875,87.3896484375,41.216796875,7.61474609375,7.20068359375e-07,382324.83642578125,200463.85421715362,0.7199878571491758
1436,125.615234375,87.6240234375,41.216796875,7.61474609375,7.20068359375e-07,382324.83642578125,202778.91921770448,0.7155455310293097
1437,125.615234375,87.3896484375,37.798828125,7.61474609375,7.20068359375e-07,382324.83642578125,205274.48694582583,0.6625671970934149
1438,125.615234375,87.3896484375,41.216796875,7.39501953125,7.20068359375e-07,382324.83642578125,201258.68209484773,0.719987857149176
1439,125.615234375,87.3896484375,41.216796875,7.61474609375,1.86572265625e-07,382324.83642578125,240241.42639874874,0.719987857149176
1440,125.615234375,87.3896484375,41.216796875,7.61474609375,7.20068359375e-07,102051.67919921875,186692.14553547968,0.719987857149176
1441,125.615234375,87.3896484375,41.216796875,7.61474609375,7.20068359375e-07,382324.83642578125,202461.1093863415,0.719987857149176
1442,111.748046875,92.6240234375,27.798828125,9.89501953125,6.365722656249999e-07,602051.1791992188,234686.03078195546,0.4284209156902678
1443,115.615234375,92.6240234375,27.798828125,9.89501953125,6.365722656249999e-07,602051.1791992188,237525.69369974924,0.42842091569026775
1444,111.748046875,92.3896484375,27.798828125,9.89501953125,6.365722656249999e-07,602051.1791992188,234357.44796860346,0.4310422867146485
1445,111.748046875,92.6240234375,31.216796875,9.89501953125,6.365722656249999e-07,602051.1791992188,230308.9928682,0.479861225911908
1446,111.748046875,92.6240234375,27.798828125,5.11474609375,6.365722656249999e-07,602051.1791992188,206089.76755229442,0.4284209156902678
1447,111.748046875,92.6240234375,27.798828125,9.89501953125,2.70068359375e-07,602051.1791992188,258408.9064224331,0.4284209156902678
1448,111.748046875,92.6240234375,27.798828125,9.89501953125,6.365722656249999e-07,882324.3364257812,238663.56313609693,0.4284209156902678
1449,111.748046875,92.3896484375,31.216796875,5.11474609375,2.70068359375e-07,882324.3364257812,240676.98809194617,0.48279734379798894
1450,115.615234375,92.6240234375,31.216796875,5.11474609375,2.70068359375e-07,882324.3364257812,244125.81328130388,0.47986122591190794
1451,115.615234375,92.3896484375,27.798828125,5.11474609375,2.70068359375e-07,882324.3364257812,248392.5794538149,0.4310422867146484
1452,115.615234375,92.3896484375,31.216796875,9.89501953125,2.70068359375e-07,882324.3364257812,261443.69190918127,0.48279734379798894
1453,115.615234375,92.3896484375,31.216796875,5.11474609375,6.365722656249999e-07,882324.3364257812,207185.24579467782,0.48279734379798894
1454,115.615234375,92.3896484375,31.216796875,5.11474609375,2.70068359375e-07,602051.1791992188,239586.5574344737,0.48279734379798894
1455,115.615234375,92.3896484375,31.216796875,5.11474609375,2.70068359375e-07,882324.3364257812,243758.96724248998,0.48279734379798894
1456,112.373046875,87.9365234375,40.923828125,5.05126953125,4.3969726562499997e-07,320801.46044921875,197561.24663273938,0.7048441314152487
1457,112.490234375,87.9365234375,40.923828125,5.05126953125,4.3969726562499997e-07,320801.46044921875,197629.5109677034,0.7048441314152489
1458,112.373046875,87.7021484375,40.923828125,5.05126953125,4.3969726562499997e-07,320801.46044921875,197243.20459988876,0.7092146182686851
