,p_steam,Theta,CAH,N_s,alpha,bond
5242,118.818359375,84.5869140625,27.291015625,78614.20263671875,233336.94736913664,0.5199028022785094
5243,118.818359375,87.4091796875,28.013671875,78614.20263671875,237951.6053159837,0.4948430295250328
5244,118.818359375,87.4091796875,27.291015625,315918.65283203125,266165.48324664915,0.48232334349959993
5245,118.818359375,84.5869140625,28.013671875,315918.65283203125,257778.30098258134,0.5333979397956823
5246,110.322265625,87.4091796875,28.013671875,315918.65283203125,256119.5497928947,0.4948430295250328
5247,110.322265625,84.5869140625,27.291015625,315918.65283203125,250105.2834835212,0.5199028022785093
5248,110.322265625,84.5869140625,28.013671875,78614.20263671875,225062.29365114775,0.5333979397956822
5249,110.322265625,84.5869140625,28.013671875,315918.65283203125,249043.1726483746,0.5333979397956822
5250,128.818359375,92.4091796875,37.291015625,578613.7026367188,284671.18312392745,0.5733927910728558
5251,120.322265625,92.4091796875,37.291015625,578613.7026367188,275811.4354297533,0.5733927910728559
5252,128.818359375,89.5869140625,37.291015625,578613.7026367188,277815.46719440236,0.6172482710572441
5253,128.818359375,92.4091796875,38.013671875,578613.7026367188,283797.3366012855,0.5840979530616001
5254,128.818359375,92.4091796875,37.291015625,815918.1528320312,289977.5905816915,0.5733927910728558
5255,128.818359375,89.5869140625,38.013671875,815918.1528320312,281944.5680066919,0.62877220862991
5256,120.322265625,92.4091796875,38.013671875,815918.1528320312,279975.3211316829,0.5840979530616002
5257,120.322265625,89.5869140625,37.291015625,815918.1528320312,273842.76048692275,0.6172482710572439
5258,120.322265625,89.5869140625,38.013671875,578613.7026367188,268283.90757776384,0.6287722086299099
5259,120.322265625,89.5869140625,38.013671875,815918.1528320312,273002.22481540666,0.6287722086299099
5260,123.818359375,84.9091796875,32.291015625,328613.95263671875,258224.38143627686,0.6075631947686276
5261,125.322265625,84.9091796875,32.291015625,328613.95263671875,259666.5700773542,0.6075631947686277
5262,123.818359375,92.0869140625,32.291015625,328613.95263671875,275510.3128306019,0.5029256996346999
5263,123.818359375,84.9091796875,33.013671875,328613.95263671875,257302.39754954388,0.6207861591794629
5264,123.818359375,84.9091796875,32.291015625,565918.4028320312,266278.2646805665,0.6075631947686276
5265,123.818359375,92.0869140625,33.013671875,565918.4028320312,283922.00081913493,0.51387134065579
5266,125.322265625,84.9091796875,33.013671875,565918.4028320312,266841.7614782086,0.620786159179463
5267,125.322265625,92.0869140625,32.291015625,565918.4028320312,286538.0802011825,0.5029256996346999
5268,125.322265625,92.0869140625,33.013671875,328613.95263671875,276028.98440824583,0.5138713406557901
5269,125.322265625,92.0869140625,33.013671875,565918.4028320312,285514.72909549344,0.5138713406557901
5270,113.818359375,89.9091796875,42.291015625,828613.4526367188,262394.1016553734,0.6905985460527484
5271,115.322265625,89.9091796875,42.291015625,828613.4526367188,264037.3213402185,0.6905985460527485
5272,113.818359375,87.0869140625,42.291015625,828613.4526367188,255268.19443789058,0.7438336154634388
5273,113.818359375,89.9091796875,43.013671875,828613.4526367188,261690.59409732104,0.7018447809024798
5274,113.818359375,89.9091796875,42.291015625,65918.90283203125,219269.39534740415,0.6905985460527484
5275,113.818359375,87.0869140625,43.013671875,65918.90283203125,214114.02174031961,0.7559467708942467
5276,115.322265625,89.9091796875,43.013671875,65918.90283203125,219872.8514151283,0.7018447809024799
5277,115.322265625,87.0869140625,42.291015625,65918.90283203125,215873.71943388556,0.7438336154634388
5278,115.322265625,87.0869140625,43.013671875,828613.4526367188,256187.55150220462,0.755946770894247
5279,115.322265625,87.0869140625,43.013671875,65918.90283203125,215295.2771996904,0.755946770894247
5280,112.568359375,85.5341796875,33.541015625,516113.76513671875,253457.06178868923,0.619994736628775
5281,129.072265625,85.5341796875,33.541015625,516113.76513671875,270308.1512636235,0.6199947366287751
5282,112.568359375,86.4619140625,33.541015625,516113.76513671875,255880.3190840838,0.604892857386068
5283,112.568359375,85.5341796875,26.763671875,516113.76513671875,262913.1116284593,0.4973028799401506
5284,112.568359375,85.5341796875,33.541015625,253418.71533203125,243107.29294115823,0.619994736628775
5285,112.568359375,86.4619140625,26.763671875,253418.71533203125,254460.31620317991,0.4851895383322147
5286,129.072265625,85.5341796875,26.763671875,253418.71533203125,268426.07559504197,0.49730287994015066
5287,129.072265625,86.4619140625,33.541015625,253418.71533203125,261071.49343149003,0.6048928573860679
5288,129.072265625,86.4619140625,26.763671875,516113.76513671875,283036.1539409438,0.48518953833221456
5289,129.072265625,86.4619140625,26.763671875,253418.71533203125,270812.2595105945,0.48518953833221456
5290,122.568359375,90.5341796875,43.541015625,16114.26513671875,192206.30590538436,0.6985176887412574
5291,119.072265625,90.5341796875,43.541015625,16114.26513671875,190261.76581195032,0.6985176887412572
5292,122.568359375,91.4619140625,43.541015625,16114.26513671875,192986.59440744197,0.681800469996014
5293,122.568359375,90.5341796875,36.763671875,16114.26513671875,197453.17186647523,0.5939129719352233
5294,122.568359375,90.5341796875,43.541015625,753418.2153320312,270806.8200554103,0.6985176887412574
5295,122.568359375,91.4619140625,36.763671875,753418.2153320312,280505.96027421614,0.5796991972126816
5296,119.072265625,90.5341796875,36.763671875,753418.2153320312,274438.8918787661,0.5939129719352237
5297,119.072265625,91.4619140625,43.541015625,753418.2153320312,269352.53143699036,0.6818004699960141
5298,119.072265625,91.4619140625,36.763671875,16114.26513671875,196263.11545526993,0.5796991972126817
5299,119.072265625,91.4619140625,36.763671875,753418.2153320312,276713.7276280036,0.5796991972126817
5300,127.568359375,83.0341796875,28.541015625,766113.5151367188,273942.35013235896,0.566385756020798
5301,114.072265625,83.0341796875,28.541015625,766113.5151367188,259645.8392022797,0.566385756020798
5302,127.568359375,88.9619140625,28.541015625,766113.5151367188,291328.8501161521,0.4837714799937321
5303,127.568359375,83.0341796875,31.763671875,766113.5151367188,269227.1980615805,0.6287780225417003
5304,127.568359375,83.0341796875,28.541015625,503418.46533203125,268336.3708766571,0.566385756020798
5305,127.568359375,88.9619140625,31.763671875,503418.46533203125,280002.14502704557,0.5370630728597645
5306,114.072265625,83.0341796875,31.763671875,503418.46533203125,250138.57412532106,0.6287780225417003
5307,114.072265625,88.9619140625,28.541015625,503418.46533203125,270434.3217521752,0.48377147999373216
5308,114.072265625,88.9619140625,31.763671875,766113.5151367188,271553.52937099873,0.5370630728597645
5309,114.072265625,88.9619140625,31.763671875,503418.46533203125,265779.90283607447,0.5370630728597645
5310,117.568359375,88.0341796875,38.541015625,266114.01513671875,249130.47961816585,0.6637038483739063
5311,124.072265625,88.0341796875,38.541015625,266114.01513671875,255296.98705739327,0.6637038483739066
5312,117.568359375,83.9619140625,38.541015625,266114.01513671875,239473.908318053,0.7396007993674475
5313,117.568359375,88.0341796875,41.763671875,266114.01513671875,245963.69613519975,0.7168222642685617
5314,117.568359375,88.0341796875,38.541015625,3418.96533203125,150455.46653460304,0.6637038483739063
5315,117.568359375,83.9619140625,41.763671875,3418.96533203125,146589.28508646542,0.7987934994746905
5316,124.072265625,88.0341796875,41.763671875,3418.96533203125,150789.47491240373,0.7168222642685619
5317,124.072265625,83.9619140625,38.541015625,3418.96533203125,150820.58106992082,0.739600799367447
5318,124.072265625,83.9619140625,41.763671875,266114.01513671875,242351.43502708545,0.7987934994746899
5319,124.072265625,83.9619140625,41.763671875,3418.96533203125,148907.1650604154,0.7987934994746899
5320,115.068359375,84.2841796875,41.041015625,391113.89013671875,241063.64408841336,0.7788094169532461
5321,121.572265625,84.2841796875,41.041015625,391113.89013671875,247342.72827502247,0.7788094169532459
5322,115.068359375,87.7119140625,41.041015625,391113.89013671875,249503.76498535683,0.710974813385981
5323,115.068359375,84.2841796875,29.263671875,391113.89013671875,254548.6891970379,0.5612234107216794
5324,115.068359375,84.2841796875,41.041015625,628418.3403320312,247103.4434926039,0.7788094169532461
5325,115.068359375,87.7119140625,29.263671875,628418.3403320312,270361.6331455287,0.5123406330481541
5326,121.572265625,84.2841796875,29.263671875,628418.3403320312,267844.41910351696,0.561223410721679
5327,121.572265625,87.7119140625,41.041015625,628418.3403320312,262771.1263874774,0.7109748133859806
5328,121.572265625,87.7119140625,29.263671875,391113.89013671875,270265.87467964547,0.5123406330481539
5329,121.572265625,87.7119140625,29.263671875,628418.3403320312,277473.94709776307,0.5123406330481539
5330,125.068359375,89.2841796875,31.041015625,891113.3901367188,287663.19113387895,0.520724319594874
5331,111.572265625,89.2841796875,31.041015625,891113.3901367188,272440.0921339113,0.5207243195948741
5332,125.068359375,92.7119140625,31.041015625,891113.3901367188,296625.4559232773,0.47613563820828947
5333,125.068359375,89.2841796875,39.263671875,891113.3901367188,276985.5364855897,0.6538164167035019
5334,125.068359375,89.2841796875,31.041015625,128418.84033203125,253413.6935348491,0.520724319594874
5335,125.068359375,92.7119140625,39.263671875,128418.84033203125,250189.54101859572,0.5978312998332325
5336,111.572265625,89.2841796875,39.263671875,128418.84033203125,232206.88113942783,0.6538164167035023
5337,111.572265625,92.7119140625,31.041015625,128418.84033203125,247420.64551185086,0.4761356382082896
5338,111.572265625,92.7119140625,39.263671875,891113.3901367188,270608.4007800565,0.5978312998332326
5339,111.572265625,92.7119140625,39.263671875,128418.84033203125,238240.96166943258,0.5978312998332326
5340,120.068359375,86.7841796875,36.041015625,141114.14013671875,239868.45951539418,0.6430205156070045
5341,116.572265625,86.7841796875,36.041015625,141114.14013671875,236764.11349501688,0.6430205156070044
5342,120.068359375,90.2119140625,36.041015625,141114.14013671875,246757.63063814165,0.5875612946808697
5343,120.068359375,86.7841796875,24.263671875,141114.14013671875,255775.38631767553,0.4368357550763129
5344,120.068359375,86.7841796875,36.041015625,378418.59033203125,257010.38506246332,0.6430205156070045
5345,120.068359375,90.2119140625,24.263671875,378418.59033203125,282813.4999938942,0.39915955336703685
5346,116.572265625,86.7841796875,24.263671875,378418.59033203125,270324.51212230616,0.43683575507631284
5347,116.572265625,90.2119140625,36.041015625,378418.59033203125,261639.20196438566,0.5875612946808696
5348,116.572265625,90.2119140625,24.263671875,141114.14013671875,259758.0780676332,0.399159553367037
5349,116.572265625,90.2119140625,24.263671875,378418.59033203125,278994.7768864533,0.399159553367037
5350,110.068359375,91.7841796875,26.041015625,641113.6401367188,280447.2890050615,0.41069944375426015
5351,126.572265625,91.7841796875,26.041015625,641113.6401367188,299409.8970343515,0.41069944375426015
5352,110.068359375,85.2119140625,26.041015625,641113.6401367188,263222.8799641414,0.4882874306865945
5353,110.068359375,91.7841796875,34.263671875,641113.6401367188,268230.53078865854,0.536974714213279
5354,110.068359375,91.7841796875,26.041015625,878418.0903320312,284824.16219799523,0.41069944375426015
5355,110.068359375,85.2119140625,34.263671875,878418.0903320312,255376.70215609582,0.6384182095551003
5356,126.572265625,91.7841796875,34.263671875,878418.0903320312,291043.8737815157,0.536974714213279
5357,126.572265625,85.2119140625,26.041015625,878418.0903320312,285526.8312032245,0.48828743068659447
5358,126.572265625,85.2119140625,34.263671875,641113.6401367188,269042.04265188973,0.6384182095551003
5359,126.572265625,85.2119140625,34.263671875,878418.0903320312,273087.8238352223,0.6384182095551003
5360,110.048828125,84.2548828125,34.537109375,505371.58837890625,245937.39866232,0.6600392709997279
5361,129.677734375,84.2548828125,34.537109375,505371.58837890625,265742.1140082015,0.6600392709997283
5362,110.048828125,85.8466796875,34.537109375,505371.58837890625,250110.98125856515,0.6325708092196503
5363,110.048828125,84.2548828125,36.548828125,505371.58837890625,243709.0628980986,0.697210410205294
5364,110.048828125,84.2548828125,34.537109375,494629.41162109375,245666.95302228548,0.6600392709997279
5365,110.048828125,85.8466796875,36.548828125,494629.41162109375,247566.6529951075,0.6681950192325887
5366,129.677734375,84.2548828125,36.548828125,494629.41162109375,263028.41590776504,0.6972104102052943
5367,129.677734375,85.8466796875,34.537109375,494629.41162109375,269854.6123360293,0.6325708092196504
5368,129.677734375,85.8466796875,36.548828125,505371.58837890625,267725.87883160316,0.6681950192325888
5369,129.677734375,85.8466796875,36.548828125,494629.41162109375,267408.9770308824,0.6681950192325888
5370,120.048828125,89.2548828125,24.537109375,5372.08837890625,176684.80365640324,0.4138373511152559
5371,119.677734375,89.2548828125,24.537109375,5372.08837890625,176520.77606164926,0.41383735111525577
5372,120.048828125,90.8466796875,24.537109375,5372.08837890625,177437.9363448801,0.3969474882526255
5373,120.048828125,89.2548828125,26.548828125,5372.08837890625,174429.71029511828,0.44718091360380374
5374,120.048828125,89.2548828125,24.537109375,994628.9116210938,294520.4085640745,0.4138373511152559
5375,120.048828125,90.8466796875,26.548828125,994628.9116210938,295106.70262914855,0.42893020644747804
5376,119.677734375,89.2548828125,26.548828125,994628.9116210938,290323.9578745788,0.4471809136038038
5377,119.677734375,90.8466796875,24.537109375,994628.9116210938,298490.48083753104,0.3969474882526254
5378,119.677734375,90.8466796875,26.548828125,5372.08837890625,175013.27727947943,0.42893020644747804
5379,119.677734375,90.8466796875,26.548828125,994628.9116210938,294672.41364296724,0.42893020644747804
5380,125.048828125,86.7548828125,39.537109375,755371.3383789062,267775.86402492045,0.7035623031835797
5381,114.677734375,86.7548828125,39.537109375,755371.3383789062,256972.98771841286,0.7035623031835803
5382,125.048828125,88.3466796875,39.537109375,755371.3383789062,272027.9087921294,0.6746050878658064
5383,125.048828125,86.7548828125,41.548828125,755371.3383789062,265668.4276507406,0.7378187035660702
5384,125.048828125,86.7548828125,39.537109375,744629.1616210938,267591.3122481658,0.7035623031835797
5385,125.048828125,88.3466796875,41.548828125,744629.1616210938,269697.18461677036,0.7074515634166234
5386,114.677734375,86.7548828125,41.548828125,744629.1616210938,254779.91822938746,0.7378187035660705
5387,114.677734375,88.3466796875,39.537109375,744629.1616210938,260911.74891854703,0.6746050878658063
5388,114.677734375,88.3466796875,41.548828125,755371.3383789062,259035.56326473536,0.7074515634166235
5389,114.677734375,88.3466796875,41.548828125,744629.1616210938,258858.481418004,0.7074515634166235
5390,115.048828125,91.7548828125,29.537109375,255371.83837890625,264993.80462635134,0.4650402139128568
5391,124.677734375,91.7548828125,29.537109375,255371.83837890625,274720.7426031002,0.465040213912857
5392,115.048828125,83.3466796875,29.537109375,255371.83837890625,245245.82851888624,0.5808041734828049
5393,115.048828125,91.7548828125,31.548828125,255371.83837890625,262177.41343581484,0.49593542444275174
5394,115.048828125,91.7548828125,29.537109375,244629.66162109375,264175.06595159974,0.4650402139128568
5395,115.048828125,83.3466796875,31.548828125,244629.66162109375,241967.1546757036,0.6193902283648354
5396,124.677734375,91.7548828125,31.548828125,244629.66162109375,270937.64757449576,0.49593542444275196
5397,124.677734375,83.3466796875,29.537109375,244629.66162109375,253753.14352267675,0.5808041734828049
5398,124.677734375,83.3466796875,31.548828125,255371.83837890625,251773.4177323271,0.6193902283648351
5399,124.677734375,83.3466796875,31.548828125,244629.66162109375,251056.45750864258,0.6193902283648351
5400,117.548828125,85.5048828125,27.037109375,380371.71337890625,263329.4948774584,0.5026817359504896
5401,122.177734375,85.5048828125,27.037109375,380371.71337890625,268104.1182098461,0.5026817359504898
5402,117.548828125,87.0966796875,27.037109375,380371.71337890625,267510.6502121822,0.4818842493707157
5403,117.548828125,85.5048828125,39.048828125,380371.71337890625,248147.09477718693,0.7186872447595093
5404,117.548828125,85.5048828125,27.037109375,619629.2866210938,270329.67788310355,0.5026817359504896
5405,117.548828125,87.0966796875,39.048828125,619629.2866210938,258925.40132004407,0.6889529471732273
5406,122.177734375,85.5048828125,39.048828125,619629.2866210938,259446.81992785048,0.7186872447595095
5407,122.177734375,87.0966796875,27.037109375,619629.2866210938,279826.1475666104,0.4818842493707158
5408,122.177734375,87.0966796875,39.048828125,380371.71337890625,256637.84430508115,0.6889529471732273
5409,122.177734375,87.0966796875,39.048828125,619629.2866210938,263689.93244977196,0.6889529471732273
5410,127.548828125,90.5048828125,37.037109375,880371.2133789062,285238.39676744485,0.5986343284246696
5411,112.177734375,90.5048828125,37.037109375,880371.2133789062,268386.6706148711,0.5986343284246692
5412,127.548828125,92.0966796875,37.037109375,880371.2133789062,289276.36693617026,0.5742801296742391
5413,127.548828125,90.5048828125,29.048828125,880371.2133789062,296657.64800430357,0.4726935033038243
5414,127.548828125,90.5048828125,37.037109375,119629.78662109375,249156.96501732565,0.5986343284246696
5415,127.548828125,92.0966796875,29.048828125,119629.78662109375,262066.16083972642,0.45346294638305273
5416,112.177734375,90.5048828125,29.048828125,119629.78662109375,245224.1613167698,0.4726935033038244
5417,112.177734375,92.0966796875,37.037109375,119629.78662109375,238546.8312710089,0.5742801296742392
5418,112.177734375,92.0966796875,29.048828125,880371.2133789062,283140.6344414941,0.45346294638305273
5419,112.177734375,92.0966796875,29.048828125,119629.78662109375,248091.45242559828,0.45346294638305273
5420,122.548828125,83.0048828125,32.037109375,130371.96337890625,236607.64386472313,0.6345514849722396
5421,117.177734375,83.0048828125,32.037109375,130371.96337890625,231947.52004972816,0.6345514849722396
5422,122.548828125,89.5966796875,32.037109375,130371.96337890625,250847.9602769827,0.5326207107104096
5423,122.548828125,83.0048828125,34.048828125,130371.96337890625,234292.4864396496,0.6732537483115859
5424,122.548828125,83.0048828125,32.037109375,369629.53662109375,253989.098485909,0.6345514849722396
5425,122.548828125,89.5966796875,34.048828125,369629.53662109375,268341.65372633253,0.565106060589949
5426,117.177734375,83.0048828125,34.048828125,369629.53662109375,246287.59024763267,0.6732537483115861
5427,117.177734375,89.5966796875,32.037109375,369629.53662109375,265468.342309423,0.5326207107104098
5428,117.177734375,89.5966796875,34.048828125,130371.96337890625,243614.76548546148,0.5651060605899488
5429,117.177734375,89.5966796875,34.048828125,369629.53662109375,262869.93823053007,0.5651060605899488
5430,112.548828125,88.0048828125,42.037109375,630371.4633789062,253166.80362373884,0.7218609067735015
5431,127.177734375,88.0048828125,42.037109375,630371.4633789062,268180.6058373399,0.7218609067735011
5432,112.548828125,84.5966796875,42.037109375,630371.4633789062,244442.70911344912,0.7902240460367851
5433,112.548828125,88.0048828125,24.048828125,630371.4633789062,277080.35960354755,0.4192825321396117
5434,112.548828125,88.0048828125,42.037109375,869629.0366210938,257063.23378226068,0.7218609067735015
5435,112.548828125,84.5966796875,24.048828125,869629.0366210938,271475.7823411427,0.4589902789733328
5436,127.177734375,88.0048828125,24.048828125,869629.0366210938,298219.22769703413,0.4192825321396117
5437,127.177734375,84.5966796875,42.037109375,869629.0366210938,263026.1359796629,0.790224046036785
5438,127.177734375,84.5966796875,24.048828125,630371.4633789062,283524.2385836218,0.4589902789733328
5439,127.177734375,84.5966796875,24.048828125,869629.0366210938,287874.32117371564,0.4589902789733328
5440,113.798828125,87.3798828125,33.287109375,942871.1508789062,267546.03186550457,0.5860289928977022
5441,118.427734375,87.3798828125,33.287109375,942871.1508789062,272710.11104006734,0.5860289928977022
5442,113.798828125,83.9716796875,33.287109375,942871.1508789062,257958.1147852997,0.6416976121274177
5443,113.798828125,87.3798828125,40.298828125,942871.1508789062,259465.53851967969,0.7048089294535278
5444,113.798828125,87.3798828125,33.287109375,557129.3491210938,260923.40579671744,0.5860289928977022
5445,113.798828125,83.9716796875,40.298828125,557129.3491210938,244232.08241987,0.7717608045296147
5446,118.427734375,87.3798828125,40.298828125,557129.3491210938,257843.46636365945,0.704808929453528
5447,118.427734375,83.9716796875,33.287109375,557129.3491210938,256651.57313704232,0.6416976121274175
5448,118.427734375,83.9716796875,40.298828125,942871.1508789062,255028.80275493648,0.7717608045296147
5449,118.427734375,83.9716796875,40.298828125,557129.3491210938,248900.90067060917,0.7717608045296147
5450,123.798828125,92.3798828125,43.287109375,442871.65087890625,268604.3756348886,0.6619912141576124
5451,128.427734375,92.3798828125,43.287109375,442871.65087890625,273154.3816580182,0.6619912141576122
5452,123.798828125,88.9716796875,43.287109375,442871.65087890625,260857.79841970897,0.7236678837666125
5453,123.798828125,92.3798828125,30.298828125,442871.65087890625,284431.95219135244,0.46905692436177293
5454,123.798828125,92.3798828125,43.287109375,57129.84912109375,226444.07816987563,0.6619912141576124
5455,123.798828125,88.9716796875,30.298828125,57129.84912109375,234592.76518275018,0.5127582127368586
5456,128.427734375,92.3798828125,30.298828125,57129.84912109375,243303.6620618284,0.4690569243617728
5457,128.427734375,88.9716796875,43.287109375,57129.84912109375,224859.82723161086,0.7236678837666122
5458,128.427734375,88.9716796875,30.298828125,442871.65087890625,280950.6224634461,0.5127582127368585
5459,128.427734375,88.9716796875,30.298828125,57129.84912109375,238102.2137928935,0.5127582127368585
5460,128.798828125,84.8798828125,28.287109375,692871.4008789062,279913.8376569643,0.5342956365882247
5461,123.427734375,84.8798828125,28.287109375,692871.4008789062,274315.94104000146,0.5342956365882247
5462,128.798828125,91.4716796875,28.287109375,692871.4008789062,298250.79842889396,0.44907408566807466
5463,128.798828125,84.8798828125,35.298828125,692871.4008789062,270057.03031744773,0.6629531994252656
5464,128.798828125,84.8798828125,28.287109375,307129.59912109375,267439.72477604577,0.5342956365882247
5465,128.798828125,91.4716796875,35.298828125,307129.59912109375,273828.2296012079,0.5572104308650222
5466,123.427734375,84.8798828125,35.298828125,307129.59912109375,253023.59149454834,0.6629531994252655
5467,123.427734375,91.4716796875,28.287109375,307129.59912109375,278424.4523173697,0.44907408566807466
5468,123.427734375,91.4716796875,35.298828125,692871.4008789062,282077.5030942484,0.5572104308650221
5469,123.427734375,91.4716796875,35.298828125,307129.59912109375,268620.65302374813,0.5572104308650221
5470,118.798828125,89.8798828125,38.287109375,192871.90087890625,248730.67529515078,0.628284856502788
5471,113.427734375,89.8798828125,38.287109375,192871.90087890625,243655.82271871602,0.6282848565027878
5472,118.798828125,86.4716796875,38.287109375,192871.90087890625,241465.66605519515,0.6873069282629489
5473,118.798828125,89.8798828125,25.298828125,192871.90087890625,265987.31481697573,0.4195477080745786
5474,118.798828125,89.8798828125,38.287109375,807129.0991210938,271647.87054564507,0.628284856502788
5475,118.798828125,86.4716796875,25.298828125,807129.0991210938,280958.41066449764,0.45896068242290927
5476,113.427734375,89.8798828125,25.298828125,807129.0991210938,284188.17745528044,0.41954770807457864
5477,113.427734375,86.4716796875,38.287109375,807129.0991210938,256978.99616484658,0.6873069282629487
5478,113.427734375,86.4716796875,25.298828125,192871.90087890625,252890.43293261275,0.45896068242290916
5479,113.427734375,86.4716796875,25.298828125,807129.0991210938,274810.51580825914,0.45896068242290916
5480,116.298828125,83.6298828125,40.787109375,67872.02587890625,212124.06374086047,0.787922197620834
5481,110.927734375,83.6298828125,40.787109375,67872.02587890625,207885.09335032682,0.7879221976208339
5482,116.298828125,85.2216796875,40.787109375,67872.02587890625,215131.58046475705,0.755027484441945
5483,116.298828125,83.6298828125,37.798828125,67872.02587890625,214714.4376401186,0.7323918404111145
5484,116.298828125,83.6298828125,40.787109375,432129.47412109375,242147.9058224698,0.787922197620834
5485,116.298828125,85.2216796875,37.798828125,432129.47412109375,249280.26652566151,0.7018154464503552
5486,110.927734375,83.6298828125,37.798828125,432129.47412109375,239697.46211808262,0.7323918404111146
5487,110.927734375,85.2216796875,40.787109375,432129.47412109375,240857.28510263527,0.755027484441945
5488,110.927734375,85.2216796875,37.798828125,67872.02587890625,213436.00454372086,0.701815446450355
5489,110.927734375,85.2216796875,37.798828125,432129.47412109375,243799.76407870025,0.701815446450355
5490,126.298828125,88.6298828125,30.787109375,567871.5258789062,281130.59045190155,0.5255227394329266
5491,120.927734375,88.6298828125,30.787109375,567871.5258789062,275474.10176395514,0.5255227394329266
5492,126.298828125,90.2216796875,30.787109375,567871.5258789062,285243.2830317434,0.504034927736135
5493,126.298828125,88.6298828125,27.798828125,567871.5258789062,285834.3330195425,0.47557428347267644
5494,126.298828125,88.6298828125,30.787109375,932128.9741210938,288181.6724738925,0.5255227394329266
5495,126.298828125,90.2216796875,27.798828125,932128.9741210938,297438.5524639567,0.45612878685701264
5496,120.927734375,88.6298828125,27.798828125,932128.9741210938,287008.3070757098,0.47557428347267644
5497,120.927734375,90.2216796875,30.787109375,932128.9741210938,286577.44071537093,0.5040349277361352
5498,120.927734375,90.2216796875,27.798828125,567871.5258789062,284202.6152233219,0.45612878685701286
5499,120.927734375,90.2216796875,27.798828125,932128.9741210938,291372.59137544443,0.45612878685701286
5500,121.298828125,86.1298828125,35.787109375,317871.77587890625,254136.7649272518,0.6498196289318731
5501,125.927734375,86.1298828125,35.787109375,317871.77587890625,258547.38427532723,0.6498196289318731
5502,121.298828125,92.7216796875,35.787109375,317871.77587890625,269198.88810095756,0.5465786590849138
5503,121.298828125,86.1298828125,42.798828125,317871.77587890625,246981.67776132107,0.7716785738353703
5504,121.298828125,86.1298828125,35.787109375,682129.2241210938,265163.3307507657,0.6498196289318731
5505,121.298828125,92.7216796875,42.798828125,682129.2241210938,273980.0784690472,0.6490770997865856
5506,125.927734375,86.1298828125,42.798828125,682129.2241210938,262306.5863518107,0.7716785738353703
5507,125.927734375,92.7216796875,35.787109375,682129.2241210938,286886.4150627516,0.5465786590849138
5508,125.927734375,92.7216796875,42.798828125,317871.77587890625,266073.3267226082,0.6490770997865858
5509,125.927734375,92.7216796875,42.798828125,682129.2241210938,278806.85305527644,0.6490770997865858
5510,111.298828125,91.1298828125,25.787109375,817871.2758789062,284169.2785000054,0.41376430413013804
5511,115.927734375,91.1298828125,25.787109375,817871.2758789062,289718.2521995383,0.41376430413013815
5512,111.298828125,87.7216796875,25.787109375,817871.2758789062,275124.6616035073,0.45245960465079227
5513,111.298828125,91.1298828125,32.798828125,817871.2758789062,273275.73547775747,0.5235211768930313
5514,111.298828125,91.1298828125,25.787109375,182129.72412109375,259022.82174237104,0.41376430413013804
5515,111.298828125,87.7216796875,32.798828125,182129.72412109375,242114.85159652954,0.5724809568126419
5516,115.927734375,91.1298828125,32.798828125,182129.72412109375,253637.21629969042,0.5235211768930313
5517,115.927734375,87.7216796875,25.787109375,182129.72412109375,256404.57995912677,0.4524596046507923
5518,115.927734375,87.7216796875,32.798828125,817871.2758789062,269782.0778635083,0.5724809568126421
5519,115.927734375,87.7216796875,32.798828125,182129.72412109375,246578.55062404912,0.5724809568126421
5520,111.923828125,86.4423828125,43.912109375,161621.93212890625,226972.7907082902,0.7842400099419784
5521,124.052734375,86.4423828125,43.912109375,161621.93212890625,237610.52717400595,0.7842400099419787
5522,111.923828125,89.9091796875,43.912109375,161621.93212890625,233850.3593567329,0.7157876134542813
5523,111.923828125,86.4423828125,27.173828125,161621.93212890625,245186.70831330644,0.49274151086581747
5524,111.923828125,86.4423828125,43.912109375,650879.2553710938,247257.5984325904,0.7842400099419784
5525,111.923828125,89.9091796875,27.173828125,650879.2553710938,276268.98507154273,0.44973256355359204
5526,124.052734375,86.4423828125,27.173828125,650879.2553710938,280464.2602917389,0.4927415108658175
5527,124.052734375,89.9091796875,43.912109375,650879.2553710938,268425.6366658134,0.7157876134542811
5528,124.052734375,89.9091796875,27.173828125,161621.93212890625,264317.5220872857,0.44973256355359204
5529,124.052734375,89.9091796875,27.173828125,650879.2553710938,289976.9850984927,0.44973256355359204
5530,121.923828125,91.4423828125,33.912109375,661621.4321289062,281526.2863912461,0.5363865672328738
5531,114.052734375,91.4423828125,33.912109375,661621.4321289062,272847.3581705283,0.5363865672328739
5532,121.923828125,84.9091796875,33.912109375,661621.4321289062,264317.1821019837,0.6371910337999797
5533,121.923828125,91.4423828125,37.173828125,661621.4321289062,277398.98904224444,0.58623805233213
5534,121.923828125,91.4423828125,33.912109375,150879.75537109375,254608.80783737559,0.5363865672328738
5535,121.923828125,84.9091796875,37.173828125,150879.75537109375,237456.27452729258,0.6964112329386889
5536,114.052734375,91.4423828125,37.173828125,150879.75537109375,243689.62303866644,0.58623805233213
5537,114.052734375,84.9091796875,33.912109375,150879.75537109375,233926.05483571894,0.6371910337999797
5538,114.052734375,84.9091796875,37.173828125,661621.4321289062,252298.08405829134,0.696411232938689
5539,114.052734375,84.9091796875,37.173828125,150879.75537109375,230498.37909775905,0.696411232938689
